,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
Zip-201,"('Zip-64', 2.0)","('Zip-46', 2.0)","('Zip-198', 2.0)","('Zip-189', 2.0)","('Zip-78', 2.0)","('Zip-180', 2.0)","('Zip-123', 2.0)","('Zip-6', 2.0)","('Zip-153', 2.0)","('Zip-152', 2.45)"
Zip-202,"('Zip-200', 2.0)","('Zip-107', 2.0)","('Zip-104', 2.0)","('Zip-63', 2.0)","('Zip-105', 2.0)","('Zip-170', 2.0)","('Zip-30', 2.0)","('Zip-154', 2.45)","('Zip-142', 2.45)","('Zip-36', 2.45)"
Zip-203,"('Zip-36', 2.0)","('Zip-198', 2.0)","('Zip-140', 2.0)","('Zip-179', 2.0)","('Zip-91', 2.0)","('Zip-92', 2.45)","('Zip-107', 2.45)","('Zip-43', 2.45)","('Zip-156', 2.45)","('Zip-195', 2.45)"
Zip-204,"('Zip-48', 1.41)","('Zip-169', 2.0)","('Zip-21', 2.0)","('Zip-188', 2.0)","('Zip-61', 2.0)","('Zip-90', 2.0)","('Zip-133', 2.0)","('Zip-138', 2.45)","('Zip-194', 2.45)","('Zip-187', 2.45)"
Zip-205,"('Zip-197', 2.0)","('Zip-10', 2.0)","('Zip-89', 2.0)","('Zip-111', 2.0)","('Zip-206', 2.0)","('Zip-80', 2.0)","('Zip-185', 2.0)","('Zip-26', 2.45)","('Zip-100', 2.45)","('Zip-99', 2.45)"
Zip-206,"('Zip-197', 2.0)","('Zip-205', 2.0)","('Zip-80', 2.0)","('Zip-185', 2.0)","('Zip-111', 2.0)","('Zip-89', 2.0)","('Zip-141', 2.0)","('Zip-31', 2.45)","('Zip-25', 2.45)","('Zip-45', 2.45)"
Zip-207,"('Zip-144', 2.0)","('Zip-164', 2.0)","('Zip-156', 2.0)","('Zip-149', 2.0)","('Zip-56', 2.0)","('Zip-22', 2.0)","('Zip-121', 2.0)","('Zip-109', 2.0)","('Zip-33', 2.45)","('Zip-2', 2.45)"
Zip-208,"('Zip-213', 1.41)","('Zip-191', 2.0)","('Zip-118', 2.0)","('Zip-14', 2.0)","('Zip-167', 2.0)","('Zip-129', 2.45)","('Zip-28', 2.45)","('Zip-199', 2.45)","('Zip-18', 2.45)","('Zip-124', 2.45)"
Zip-209,"('Zip-117', 2.0)","('Zip-195', 2.0)","('Zip-18', 2.45)","('Zip-128', 2.45)","('Zip-37', 2.45)","('Zip-177', 2.45)","('Zip-121', 2.45)","('Zip-212', 2.45)","('Zip-196', 2.45)","('Zip-98', 2.45)"
Zip-210,"('Zip-118', 2.0)","('Zip-84', 2.0)","('Zip-174', 2.0)","('Zip-183', 2.0)","('Zip-119', 2.0)","('Zip-69', 2.45)","('Zip-70', 2.45)","('Zip-176', 2.45)","('Zip-162', 2.45)","('Zip-38', 2.45)"
Zip-211,"('Zip-54', 2.0)","('Zip-83', 2.0)","('Zip-175', 2.0)","('Zip-28', 2.0)","('Zip-147', 2.45)","('Zip-77', 2.45)","('Zip-196', 2.45)","('Zip-118', 2.45)","('Zip-167', 2.45)","('Zip-179', 2.45)"
Zip-212,"('Zip-195', 2.0)","('Zip-168', 2.0)","('Zip-43', 2.0)","('Zip-148', 2.0)","('Zip-107', 2.0)","('Zip-72', 2.0)","('Zip-40', 2.0)","('Zip-42', 2.45)","('Zip-37', 2.45)","('Zip-18', 2.45)"
Zip-213,"('Zip-208', 1.41)","('Zip-12', 2.0)","('Zip-14', 2.0)","('Zip-181', 2.0)","('Zip-167', 2.0)","('Zip-124', 2.0)","('Zip-118', 2.0)","('Zip-15', 2.0)","('Zip-28', 2.0)","('Zip-191', 2.0)"
Zip-214,"('Zip-51', 2.0)","('Zip-137', 2.0)","('Zip-29', 2.0)","('Zip-166', 2.0)","('Zip-6', 2.0)","('Zip-146', 2.0)","('Zip-64', 2.45)","('Zip-112', 2.45)","('Zip-26', 2.45)","('Zip-103', 2.45)"
