,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
Address-2496,"('Address-1216', 4.47)","('Address-1856', 4.9)","('Address-1802', 4.9)","('Address-237', 5.1)","('Address-85', 5.1)","('Address-510', 5.1)","('Address-1686', 5.29)","('Address-1692', 5.29)","('Address-3258', 5.29)","('Address-1437', 5.48)"
Address-2497,"('Address-2199', 5.29)","('Address-2259', 5.48)","('Address-1563', 5.66)","('Address-2598', 5.83)","('Address-2757', 5.83)","('Address-1456', 5.83)","('Address-2005', 6.0)","('Address-1048', 6.0)","('Address-1896', 6.16)","('Address-3913', 6.16)"
Address-2498,"('Address-3615', 5.29)","('Address-2233', 5.48)","('Address-101', 5.66)","('Address-1609', 5.83)","('Address-1129', 5.83)","('Address-2921', 6.16)","('Address-2474', 6.32)","('Address-678', 6.32)","('Address-2426', 6.32)","('Address-3834', 6.32)"
Address-2499,"('Address-2954', 6.0)","('Address-924', 6.16)","('Address-3245', 6.32)","('Address-2925', 6.78)","('Address-490', 6.93)","('Address-3831', 6.93)","('Address-1567', 6.93)","('Address-822', 6.93)","('Address-208', 6.93)","('Address-1356', 7.07)"
Address-2500,"('Address-2154', 5.66)","('Address-999', 6.0)","('Address-1408', 6.32)","('Address-977', 6.32)","('Address-2321', 6.32)","('Address-1726', 6.32)","('Address-2946', 6.32)","('Address-2573', 6.32)","('Address-3473', 6.48)","('Address-4037', 6.48)"
Address-2501,"('Address-3536', 4.9)","('Address-2882', 5.29)","('Address-175', 5.48)","('Address-2109', 5.66)","('Address-2213', 5.66)","('Address-3623', 5.66)","('Address-599', 5.83)","('Address-2225', 5.83)","('Address-4121', 5.83)","('Address-3890', 5.83)"
Address-2502,"('Address-3857', 6.16)","('Address-3461', 6.48)","('Address-1425', 6.63)","('Address-1215', 6.63)","('Address-3345', 6.78)","('Address-2526', 6.78)","('Address-1598', 6.93)","('Address-2483', 6.93)","('Address-970', 6.93)","('Address-2708', 7.07)"
Address-2503,"('Address-1182', 4.9)","('Address-1832', 5.29)","('Address-1549', 5.29)","('Address-2690', 5.48)","('Address-832', 5.66)","('Address-3900', 5.83)","('Address-3267', 6.0)","('Address-2214', 6.0)","('Address-4000', 6.0)","('Address-3042', 6.0)"
Address-2504,"('Address-655', 4.9)","('Address-327', 5.1)","('Address-2663', 5.29)","('Address-3625', 5.48)","('Address-1694', 5.66)","('Address-2054', 5.83)","('Address-1393', 5.83)","('Address-3489', 5.83)","('Address-3749', 5.83)","('Address-340', 5.83)"
Address-2505,"('Address-2769', 6.63)","('Address-4178', 6.78)","('Address-1173', 6.93)","('Address-2268', 6.93)","('Address-4100', 6.93)","('Address-3226', 7.07)","('Address-1285', 7.07)","('Address-2055', 7.07)","('Address-2202', 7.07)","('Address-366', 7.07)"
Address-2506,"('Address-3337', 5.48)","('Address-3828', 5.48)","('Address-4207', 5.48)","('Address-2872', 5.48)","('Address-2013', 5.48)","('Address-127', 5.48)","('Address-4026', 5.48)","('Address-20', 5.66)","('Address-3597', 5.66)","('Address-1236', 5.66)"
Address-2507,"('Address-529', 6.0)","('Address-1324', 6.48)","('Address-2743', 6.48)","('Address-1092', 6.63)","('Address-2740', 6.63)","('Address-3501', 6.63)","('Address-645', 6.63)","('Address-13', 6.78)","('Address-2215', 6.78)","('Address-1361', 6.78)"
Address-2508,"('Address-4191', 5.66)","('Address-751', 5.83)","('Address-3077', 6.0)","('Address-2519', 6.16)","('Address-2328', 6.32)","('Address-2678', 6.63)","('Address-1794', 6.63)","('Address-3505', 6.63)","('Address-3760', 6.78)","('Address-186', 6.78)"
Address-2509,"('Address-3680', 5.1)","('Address-1744', 5.48)","('Address-2371', 5.66)","('Address-599', 5.83)","('Address-4105', 6.0)","('Address-3935', 6.0)","('Address-3767', 6.0)","('Address-1554', 6.16)","('Address-3402', 6.16)","('Address-234', 6.16)"
Address-2510,"('Address-3347', 6.0)","('Address-539', 6.93)","('Address-1574', 7.07)","('Address-568', 7.07)","('Address-186', 7.07)","('Address-1672', 7.21)","('Address-4110', 7.21)","('Address-1318', 7.21)","('Address-2265', 7.21)","('Address-2050', 7.35)"
Address-2511,"('Address-1710', 6.48)","('Address-2931', 6.48)","('Address-3729', 6.63)","('Address-1705', 6.78)","('Address-4102', 6.78)","('Address-219', 6.78)","('Address-2195', 6.93)","('Address-76', 6.93)","('Address-3970', 6.93)","('Address-1078', 7.07)"
Address-2512,"('Address-3193', 4.69)","('Address-2784', 4.69)","('Address-2857', 5.48)","('Address-3991', 5.48)","('Address-689', 5.48)","('Address-2474', 5.66)","('Address-3183', 5.66)","('Address-2239', 5.83)","('Address-3423', 5.83)","('Address-2622', 5.83)"
Address-2513,"('Address-1477', 6.78)","('Address-2052', 6.78)","('Address-2500', 6.78)","('Address-290', 6.93)","('Address-1726', 6.93)","('Address-1850', 6.93)","('Address-132', 6.93)","('Address-808', 7.07)","('Address-960', 7.07)","('Address-3832', 7.07)"
Address-2514,"('Address-3296', 4.9)","('Address-2673', 4.9)","('Address-3784', 5.1)","('Address-1955', 5.29)","('Address-2727', 5.48)","('Address-2399', 5.48)","('Address-3835', 5.66)","('Address-250', 5.66)","('Address-2490', 5.66)","('Address-3685', 5.66)"
Address-2515,"('Address-2870', 5.48)","('Address-1239', 5.83)","('Address-2873', 5.83)","('Address-3928', 5.83)","('Address-4236', 5.83)","('Address-3722', 6.0)","('Address-2297', 6.0)","('Address-2233', 6.0)","('Address-1134', 6.16)","('Address-4198', 6.16)"
Address-2516,"('Address-2120', 5.66)","('Address-3427', 5.66)","('Address-425', 5.66)","('Address-1744', 5.83)","('Address-2180', 6.0)","('Address-2140', 6.0)","('Address-1770', 6.16)","('Address-1814', 6.16)","('Address-2539', 6.16)","('Address-185', 6.32)"
Address-2517,"('Address-1740', 5.48)","('Address-3329', 5.48)","('Address-1939', 5.48)","('Address-2301', 5.66)","('Address-1288', 5.83)","('Address-3809', 6.0)","('Address-4104', 6.0)","('Address-248', 6.0)","('Address-3932', 6.0)","('Address-3046', 6.16)"
Address-2518,"('Address-2546', 6.0)","('Address-543', 6.32)","('Address-2554', 6.78)","('Address-1598', 6.78)","('Address-3918', 6.93)","('Address-2311', 6.93)","('Address-2502', 7.07)","('Address-1833', 7.07)","('Address-3075', 7.07)","('Address-3161', 7.07)"
Address-2519,"('Address-751', 5.83)","('Address-4191', 5.83)","('Address-2678', 6.0)","('Address-3505', 6.16)","('Address-2508', 6.16)","('Address-1344', 6.16)","('Address-3760', 6.32)","('Address-186', 6.32)","('Address-386', 6.32)","('Address-810', 6.32)"
Address-2520,"('Address-2918', 5.83)","('Address-104', 6.32)","('Address-1812', 6.48)","('Address-3114', 6.63)","('Address-3049', 6.63)","('Address-3876', 6.78)","('Address-299', 6.78)","('Address-3765', 6.78)","('Address-2690', 6.93)","('Address-1442', 6.93)"
Address-2521,"('Address-1425', 5.29)","('Address-3918', 5.48)","('Address-3857', 5.83)","('Address-1598', 6.16)","('Address-3102', 6.48)","('Address-588', 6.48)","('Address-2483', 6.63)","('Address-4086', 6.63)","('Address-3558', 6.63)","('Address-1121', 6.78)"
Address-2522,"('Address-1796', 5.83)","('Address-2076', 5.83)","('Address-256', 6.16)","('Address-1176', 6.32)","('Address-2258', 6.32)","('Address-670', 6.32)","('Address-2252', 6.48)","('Address-2566', 6.48)","('Address-1150', 6.63)","('Address-3305', 6.63)"
Address-2523,"('Address-2441', 4.69)","('Address-4077', 5.48)","('Address-817', 5.66)","('Address-3972', 5.66)","('Address-790', 5.66)","('Address-1213', 5.83)","('Address-387', 5.83)","('Address-3440', 5.83)","('Address-3657', 6.0)","('Address-1605', 6.0)"
Address-2524,"('Address-1664', 5.48)","('Address-2666', 5.83)","('Address-3002', 5.83)","('Address-3266', 5.83)","('Address-1048', 6.0)","('Address-1471', 6.0)","('Address-181', 6.0)","('Address-3190', 6.0)","('Address-2448', 6.16)","('Address-922', 6.32)"
Address-2525,"('Address-4131', 6.0)","('Address-1723', 6.0)","('Address-996', 6.16)","('Address-1331', 6.16)","('Address-1367', 6.32)","('Address-2338', 6.32)","('Address-946', 6.32)","('Address-2990', 6.48)","('Address-1587', 6.48)","('Address-1886', 6.48)"
Address-2526,"('Address-3461', 5.48)","('Address-3306', 6.32)","('Address-3829', 6.32)","('Address-483', 6.32)","('Address-3081', 6.32)","('Address-2311', 6.32)","('Address-2281', 6.48)","('Address-627', 6.48)","('Address-4074', 6.48)","('Address-1716', 6.48)"
Address-2527,"('Address-2641', 5.66)","('Address-1803', 6.63)","('Address-226', 6.78)","('Address-2913', 6.78)","('Address-1794', 6.93)","('Address-2256', 6.93)","('Address-3364', 7.07)","('Address-3852', 7.07)","('Address-3501', 7.07)","('Address-3505', 7.21)"
Address-2528,"('Address-3639', 5.29)","('Address-3172', 5.48)","('Address-596', 5.48)","('Address-513', 5.66)","('Address-380', 5.66)","('Address-3018', 5.66)","('Address-3497', 5.66)","('Address-2761', 5.66)","('Address-2414', 5.66)","('Address-1389', 5.66)"
Address-2529,"('Address-1931', 5.83)","('Address-3446', 6.16)","('Address-4037', 6.48)","('Address-3846', 6.48)","('Address-1953', 6.48)","('Address-1716', 6.48)","('Address-691', 6.78)","('Address-3377', 6.78)","('Address-817', 6.78)","('Address-1586', 6.78)"
Address-2530,"('Address-1955', 5.1)","('Address-2157', 5.66)","('Address-2618', 5.66)","('Address-2737', 5.66)","('Address-3856', 5.83)","('Address-3990', 6.0)","('Address-1382', 6.0)","('Address-2682', 6.0)","('Address-4089', 6.16)","('Address-1855', 6.16)"
Address-2531,"('Address-3626', 5.66)","('Address-1165', 5.83)","('Address-1516', 7.07)","('Address-2983', 7.07)","('Address-4075', 7.21)","('Address-2331', 7.21)","('Address-1404', 7.21)","('Address-4166', 7.35)","('Address-2858', 7.35)","('Address-3709', 7.35)"
Address-2532,"('Address-3704', 6.0)","('Address-2552', 6.16)","('Address-1361', 6.32)","('Address-1715', 6.48)","('Address-1916', 6.48)","('Address-3033', 6.63)","('Address-2207', 6.63)","('Address-2804', 6.63)","('Address-4208', 6.63)","('Address-3468', 6.63)"
Address-2533,"('Address-3164', 4.9)","('Address-3731', 5.1)","('Address-3667', 5.48)","('Address-874', 5.66)","('Address-900', 5.66)","('Address-1899', 5.83)","('Address-4026', 5.83)","('Address-2670', 5.83)","('Address-100', 5.83)","('Address-1817', 5.83)"
Address-2534,"('Address-1874', 6.48)","('Address-3874', 6.63)","('Address-553', 6.78)","('Address-1353', 6.93)","('Address-2533', 7.07)","('Address-659', 7.07)","('Address-3153', 7.21)","('Address-874', 7.35)","('Address-187', 7.48)","('Address-612', 7.48)"
Address-2535,"('Address-2905', 4.9)","('Address-253', 4.9)","('Address-3152', 5.1)","('Address-3422', 5.29)","('Address-2586', 5.29)","('Address-2424', 5.29)","('Address-3644', 5.48)","('Address-1557', 5.48)","('Address-2952', 5.48)","('Address-884', 5.48)"
Address-2536,"('Address-3611', 5.1)","('Address-342', 5.29)","('Address-3625', 5.48)","('Address-383', 5.48)","('Address-2952', 5.48)","('Address-4172', 5.48)","('Address-3384', 5.48)","('Address-2301', 5.66)","('Address-306', 5.66)","('Address-3169', 5.66)"
Address-2537,"('Address-1101', 4.9)","('Address-356', 5.48)","('Address-1358', 5.66)","('Address-4072', 6.32)","('Address-3485', 6.48)","('Address-3431', 6.48)","('Address-802', 6.48)","('Address-794', 6.48)","('Address-2343', 6.48)","('Address-3584', 6.48)"
Address-2538,"('Address-2245', 5.48)","('Address-3548', 5.48)","('Address-1901', 5.66)","('Address-3299', 5.66)","('Address-1950', 5.66)","('Address-1089', 5.83)","('Address-3642', 5.83)","('Address-470', 5.83)","('Address-910', 5.83)","('Address-3784', 6.0)"
Address-2539,"('Address-929', 4.47)","('Address-2291', 4.9)","('Address-2269', 4.9)","('Address-617', 5.1)","('Address-3542', 5.1)","('Address-1255', 5.29)","('Address-3892', 5.29)","('Address-877', 5.29)","('Address-2000', 5.29)","('Address-3963', 5.29)"
Address-2540,"('Address-4083', 7.35)","('Address-3319', 7.48)","('Address-2990', 7.48)","('Address-2626', 7.62)","('Address-2328', 7.62)","('Address-4155', 7.75)","('Address-2815', 7.75)","('Address-3073', 7.75)","('Address-3255', 7.75)","('Address-3994', 7.75)"
Address-2541,"('Address-3075', 6.63)","('Address-1569', 6.78)","('Address-201', 6.93)","('Address-2971', 6.93)","('Address-1061', 6.93)","('Address-62', 6.93)","('Address-3042', 7.07)","('Address-3900', 7.07)","('Address-1703', 7.07)","('Address-1062', 7.21)"
Address-2542,"('Address-2100', 6.16)","('Address-1312', 6.32)","('Address-1432', 6.48)","('Address-2823', 6.63)","('Address-3780', 6.63)","('Address-1180', 6.78)","('Address-1971', 6.78)","('Address-4004', 6.78)","('Address-1931', 6.78)","('Address-2581', 6.93)"
Address-2543,"('Address-177', 3.74)","('Address-3816', 4.9)","('Address-3247', 4.9)","('Address-1854', 5.1)","('Address-2850', 5.29)","('Address-630', 5.48)","('Address-5', 5.48)","('Address-2002', 5.83)","('Address-2732', 5.83)","('Address-1527', 5.83)"
Address-2544,"('Address-2158', 4.9)","('Address-803', 5.29)","('Address-901', 5.29)","('Address-3640', 5.48)","('Address-2172', 5.48)","('Address-3146', 5.83)","('Address-3282', 5.83)","('Address-1758', 6.0)","('Address-2626', 6.0)","('Address-161', 6.0)"
Address-2545,"('Address-2400', 5.48)","('Address-2432', 6.0)","('Address-2459', 6.78)","('Address-2572', 6.93)","('Address-883', 6.93)","('Address-2724', 6.93)","('Address-3357', 7.07)","('Address-461', 7.07)","('Address-545', 7.07)","('Address-795', 7.21)"
Address-2546,"('Address-1594', 4.9)","('Address-3914', 5.66)","('Address-2075', 5.83)","('Address-2909', 5.83)","('Address-4011', 5.83)","('Address-3566', 5.83)","('Address-3054', 6.0)","('Address-1493', 6.0)","('Address-2518', 6.0)","('Address-2359', 6.0)"
Address-2547,"('Address-3058', 5.29)","('Address-667', 5.66)","('Address-3366', 5.83)","('Address-975', 5.83)","('Address-3127', 5.83)","('Address-175', 5.83)","('Address-4167', 6.0)","('Address-585', 6.0)","('Address-75', 6.0)","('Address-1638', 6.0)"
Address-2548,"('Address-3205', 5.1)","('Address-3349', 5.29)","('Address-3906', 5.48)","('Address-3981', 5.48)","('Address-1437', 5.48)","('Address-99', 5.48)","('Address-3642', 5.66)","('Address-3022', 5.66)","('Address-1939', 5.66)","('Address-2625', 5.66)"
Address-2549,"('Address-833', 6.0)","('Address-72', 6.32)","('Address-3591', 6.32)","('Address-265', 6.48)","('Address-1091', 6.78)","('Address-1861', 6.78)","('Address-2024', 6.78)","('Address-3268', 6.93)","('Address-3507', 6.93)","('Address-3589', 6.93)"
Address-2550,"('Address-3171', 6.0)","('Address-2939', 6.16)","('Address-514', 6.32)","('Address-841', 6.32)","('Address-2458', 6.48)","('Address-37', 6.63)","('Address-1824', 6.63)","('Address-852', 6.63)","('Address-2256', 6.63)","('Address-4020', 6.63)"
Address-2551,"('Address-2624', 5.48)","('Address-4068', 5.66)","('Address-388', 5.66)","('Address-3686', 5.83)","('Address-1346', 5.83)","('Address-1205', 5.83)","('Address-2472', 5.83)","('Address-2900', 6.0)","('Address-1289', 6.0)","('Address-2051', 6.0)"
Address-2552,"('Address-2249', 5.66)","('Address-3894', 6.0)","('Address-793', 6.16)","('Address-3630', 6.16)","('Address-2532', 6.16)","('Address-107', 6.16)","('Address-1360', 6.32)","('Address-1880', 6.48)","('Address-2207', 6.48)","('Address-1715', 6.48)"
Address-2553,"('Address-1255', 4.9)","('Address-3180', 5.29)","('Address-2574', 5.48)","('Address-87', 5.48)","('Address-365', 5.66)","('Address-926', 5.66)","('Address-1735', 5.66)","('Address-1772', 5.83)","('Address-4093', 5.83)","('Address-1552', 5.83)"
Address-2554,"('Address-2311', 5.48)","('Address-3293', 6.32)","('Address-1565', 6.48)","('Address-3549', 6.48)","('Address-765', 6.48)","('Address-1328', 6.63)","('Address-2102', 6.63)","('Address-2518', 6.78)","('Address-1420', 6.78)","('Address-2275', 6.78)"
Address-2555,"('Address-1959', 5.1)","('Address-367', 5.1)","('Address-3525', 5.29)","('Address-2288', 5.29)","('Address-39', 5.29)","('Address-3999', 5.48)","('Address-316', 5.48)","('Address-1008', 5.48)","('Address-1365', 5.66)","('Address-3602', 5.66)"
Address-2556,"('Address-892', 6.48)","('Address-2427', 6.48)","('Address-3993', 6.48)","('Address-895', 6.48)","('Address-3555', 6.63)","('Address-2674', 6.63)","('Address-213', 6.63)","('Address-302', 6.63)","('Address-3653', 6.78)","('Address-1232', 6.93)"
Address-2557,"('Address-1922', 6.0)","('Address-188', 6.32)","('Address-2925', 6.32)","('Address-377', 6.48)","('Address-2944', 6.48)","('Address-648', 6.63)","('Address-487', 6.63)","('Address-4209', 6.63)","('Address-2836', 6.63)","('Address-1257', 6.78)"
Address-2558,"('Address-3946', 5.66)","('Address-2170', 5.66)","('Address-598', 5.66)","('Address-1972', 5.83)","('Address-3835', 5.83)","('Address-1157', 5.83)","('Address-378', 6.0)","('Address-3639', 6.0)","('Address-891', 6.0)","('Address-1412', 6.0)"
Address-2559,"('Address-3558', 6.32)","('Address-22', 6.32)","('Address-3102', 6.32)","('Address-1432', 6.63)","('Address-564', 6.63)","('Address-2655', 6.63)","('Address-3758', 6.63)","('Address-1632', 6.63)","('Address-2931', 6.78)","('Address-3918', 6.78)"
Address-2560,"('Address-2758', 6.16)","('Address-453', 6.32)","('Address-726', 6.48)","('Address-1788', 6.63)","('Address-1238', 6.63)","('Address-1398', 6.78)","('Address-2036', 6.93)","('Address-41', 6.93)","('Address-3936', 6.93)","('Address-1613', 6.93)"
Address-2561,"('Address-3356', 5.66)","('Address-1189', 6.32)","('Address-430', 6.32)","('Address-802', 6.48)","('Address-3066', 6.78)","('Address-3400', 6.78)","('Address-2195', 6.78)","('Address-1679', 6.78)","('Address-4048', 6.78)","('Address-1888', 6.78)"
Address-2562,"('Address-2798', 6.16)","('Address-4045', 6.63)","('Address-354', 6.63)","('Address-2632', 6.63)","('Address-2791', 6.63)","('Address-4043', 6.63)","('Address-4024', 6.63)","('Address-2462', 6.63)","('Address-2218', 6.78)","('Address-1568', 6.93)"
Address-2563,"('Address-913', 6.16)","('Address-3614', 6.48)","('Address-523', 6.63)","('Address-579', 6.78)","('Address-1907', 6.78)","('Address-598', 6.93)","('Address-1435', 6.93)","('Address-2978', 7.07)","('Address-687', 7.07)","('Address-4169', 7.07)"
Address-2564,"('Address-1415', 6.16)","('Address-1273', 6.32)","('Address-1819', 6.48)","('Address-2723', 6.48)","('Address-2942', 6.48)","('Address-3031', 6.63)","('Address-825', 6.78)","('Address-2955', 6.78)","('Address-3789', 6.93)","('Address-3864', 7.07)"
Address-2565,"('Address-2764', 5.83)","('Address-2590', 6.78)","('Address-2492', 6.93)","('Address-2123', 6.93)","('Address-4150', 6.93)","('Address-3670', 7.21)","('Address-613', 7.21)","('Address-3227', 7.21)","('Address-2628', 7.21)","('Address-802', 7.21)"
Address-2566,"('Address-3855', 5.29)","('Address-1768', 5.48)","('Address-2039', 5.66)","('Address-4158', 5.66)","('Address-2424', 5.66)","('Address-3495', 5.66)","('Address-2639', 5.66)","('Address-3668', 5.66)","('Address-731', 5.83)","('Address-3480', 5.83)"
Address-2567,"('Address-3924', 6.48)","('Address-2791', 6.48)","('Address-122', 6.63)","('Address-4043', 6.63)","('Address-2954', 6.78)","('Address-3373', 6.78)","('Address-152', 6.78)","('Address-2798', 6.93)","('Address-2218', 7.07)","('Address-2336', 7.07)"
Address-2568,"('Address-2483', 5.66)","('Address-3739', 6.32)","('Address-606', 6.48)","('Address-1425', 6.48)","('Address-1253', 6.48)","('Address-2791', 6.48)","('Address-3158', 6.48)","('Address-3829', 6.48)","('Address-1232', 6.48)","('Address-1739', 6.63)"
Address-2569,"('Address-3614', 6.32)","('Address-1440', 6.63)","('Address-2878', 6.63)","('Address-2238', 6.63)","('Address-856', 6.63)","('Address-1523', 6.63)","('Address-1941', 6.63)","('Address-4035', 6.63)","('Address-3096', 6.78)","('Address-2322', 6.78)"
Address-2570,"('Address-2933', 6.0)","('Address-998', 6.16)","('Address-1811', 6.32)","('Address-3772', 6.32)","('Address-3072', 6.32)","('Address-2103', 6.32)","('Address-497', 6.48)","('Address-134', 6.48)","('Address-1841', 6.48)","('Address-3662', 6.48)"
Address-2571,"('Address-2495', 5.48)","('Address-1231', 5.83)","('Address-388', 6.0)","('Address-1986', 6.0)","('Address-664', 6.0)","('Address-2609', 6.0)","('Address-4135', 6.0)","('Address-1477', 6.16)","('Address-3892', 6.16)","('Address-2811', 6.16)"
Address-2572,"('Address-39', 5.1)","('Address-2400', 5.83)","('Address-793', 6.16)","('Address-2826', 6.16)","('Address-1959', 6.48)","('Address-842', 6.48)","('Address-1365', 6.48)","('Address-3525', 6.63)","('Address-1888', 6.63)","('Address-173', 6.63)"
Address-2573,"('Address-2321', 6.0)","('Address-2946', 6.16)","('Address-977', 6.32)","('Address-2500', 6.32)","('Address-4037', 6.32)","('Address-522', 6.48)","('Address-3801', 6.48)","('Address-3158', 6.48)","('Address-3102', 6.48)","('Address-382', 6.48)"
Address-2574,"('Address-398', 4.0)","('Address-3981', 4.9)","('Address-455', 5.1)","('Address-4095', 5.1)","('Address-1580', 5.1)","('Address-2989', 5.29)","('Address-87', 5.29)","('Address-1695', 5.29)","('Address-2269', 5.29)","('Address-1735', 5.48)"
Address-2575,"('Address-415', 6.63)","('Address-3125', 6.78)","('Address-2107', 7.07)","('Address-593', 7.07)","('Address-2797', 7.21)","('Address-2260', 7.35)","('Address-2402', 7.35)","('Address-611', 7.35)","('Address-1419', 7.35)","('Address-2629', 7.35)"
Address-2576,"('Address-1844', 6.16)","('Address-3586', 6.48)","('Address-2149', 6.63)","('Address-1423', 6.63)","('Address-2999', 6.63)","('Address-1047', 6.78)","('Address-1920', 6.78)","('Address-2378', 6.78)","('Address-1925', 6.78)","('Address-2436', 6.93)"
Address-2577,"('Address-2297', 4.69)","('Address-12', 5.1)","('Address-2586', 5.1)","('Address-1384', 5.29)","('Address-2474', 5.48)","('Address-1011', 5.48)","('Address-294', 5.66)","('Address-4171', 5.66)","('Address-4181', 5.66)","('Address-2932', 5.66)"
Address-2578,"('Address-2480', 5.66)","('Address-3258', 6.0)","('Address-446', 6.0)","('Address-2916', 6.0)","('Address-3448', 6.0)","('Address-3101', 6.0)","('Address-3738', 6.16)","('Address-3897', 6.16)","('Address-2782', 6.16)","('Address-2689', 6.16)"
Address-2579,"('Address-1564', 5.83)","('Address-234', 6.0)","('Address-491', 6.0)","('Address-1502', 6.0)","('Address-3182', 6.0)","('Address-1459', 6.0)","('Address-1815', 6.0)","('Address-1900', 6.16)","('Address-1093', 6.16)","('Address-2680', 6.16)"
Address-2580,"('Address-3991', 4.69)","('Address-1205', 5.48)","('Address-565', 5.48)","('Address-3047', 5.66)","('Address-3262', 5.66)","('Address-1814', 5.66)","('Address-803', 5.66)","('Address-2187', 5.66)","('Address-897', 5.83)","('Address-2368', 5.83)"
Address-2581,"('Address-3830', 6.0)","('Address-2931', 6.0)","('Address-3558', 6.16)","('Address-1716', 6.16)","('Address-2418', 6.16)","('Address-3906', 6.16)","('Address-877', 6.32)","('Address-1751', 6.32)","('Address-3758', 6.32)","('Address-3444', 6.32)"
Address-2582,"('Address-2841', 6.16)","('Address-756', 6.32)","('Address-610', 6.78)","('Address-3161', 6.78)","('Address-1978', 7.07)","('Address-4102', 7.07)","('Address-2106', 7.21)","('Address-3271', 7.21)","('Address-670', 7.21)","('Address-2285', 7.21)"
Address-2583,"('Address-3307', 6.16)","('Address-852', 6.32)","('Address-3317', 6.32)","('Address-2741', 6.48)","('Address-2113', 6.48)","('Address-1088', 6.48)","('Address-1952', 6.48)","('Address-2463', 6.48)","('Address-4231', 6.48)","('Address-1636', 6.48)"
Address-2584,"('Address-3281', 5.1)","('Address-1166', 5.1)","('Address-1938', 5.29)","('Address-3004', 5.48)","('Address-3826', 5.48)","('Address-1337', 5.48)","('Address-897', 5.48)","('Address-2940', 5.48)","('Address-4044', 5.48)","('Address-3735', 5.66)"
Address-2585,"('Address-3969', 5.48)","('Address-3642', 5.66)","('Address-2852', 5.83)","('Address-4093', 5.83)","('Address-248', 5.83)","('Address-1037', 6.0)","('Address-455', 6.0)","('Address-2548', 6.0)","('Address-2887', 6.0)","('Address-2350', 6.0)"
Address-2586,"('Address-12', 4.0)","('Address-2474', 4.69)","('Address-2310', 4.69)","('Address-1239', 4.9)","('Address-489', 4.9)","('Address-2297', 5.1)","('Address-478', 5.1)","('Address-2577', 5.1)","('Address-2881', 5.29)","('Address-1609', 5.29)"
Address-2587,"('Address-3548', 5.29)","('Address-258', 5.29)","('Address-3299', 5.48)","('Address-3784', 5.48)","('Address-2244', 5.83)","('Address-1089', 5.83)","('Address-3244', 5.83)","('Address-3619', 6.0)","('Address-470', 6.0)","('Address-55', 6.0)"
Address-2588,"('Address-175', 5.48)","('Address-1856', 5.48)","('Address-1261', 5.66)","('Address-783', 5.66)","('Address-5', 5.83)","('Address-3826', 5.83)","('Address-1921', 6.0)","('Address-2358', 6.0)","('Address-3859', 6.0)","('Address-1056', 6.0)"
Address-2589,"('Address-2027', 6.48)","('Address-1107', 6.63)","('Address-3468', 6.78)","('Address-13', 6.78)","('Address-4031', 6.78)","('Address-4173', 6.78)","('Address-4208', 6.78)","('Address-3357', 6.93)","('Address-1361', 6.93)","('Address-528', 6.93)"
Address-2590,"('Address-1094', 5.83)","('Address-2825', 6.32)","('Address-2740', 6.32)","('Address-841', 6.32)","('Address-1333', 6.48)","('Address-3346', 6.48)","('Address-4005', 6.63)","('Address-1771', 6.78)","('Address-2373', 6.78)","('Address-2565', 6.78)"
Address-2591,"('Address-2425', 6.16)","('Address-3590', 6.63)","('Address-1531', 6.78)","('Address-538', 6.78)","('Address-495', 6.93)","('Address-3369', 6.93)","('Address-2438', 6.93)","('Address-264', 6.93)","('Address-3305', 6.93)","('Address-1579', 7.07)"
Address-2592,"('Address-4131', 6.32)","('Address-3033', 6.32)","('Address-1701', 6.63)","('Address-1367', 6.93)","('Address-1274', 6.93)","('Address-3', 7.07)","('Address-1331', 7.07)","('Address-1723', 7.07)","('Address-2525', 7.07)","('Address-2268', 7.21)"
Address-2593,"('Address-2736', 5.1)","('Address-1501', 5.29)","('Address-4030', 5.29)","('Address-167', 5.29)","('Address-736', 5.48)","('Address-686', 5.48)","('Address-3551', 5.48)","('Address-1690', 5.66)","('Address-2493', 5.66)","('Address-4105', 5.83)"
Address-2594,"('Address-828', 6.93)","('Address-3669', 7.07)","('Address-2838', 7.35)","('Address-1762', 7.48)","('Address-707', 7.62)","('Address-3984', 7.62)","('Address-670', 7.62)","('Address-1257', 7.75)","('Address-89', 7.75)","('Address-1950', 7.75)"
Address-2595,"('Address-3527', 3.16)","('Address-1873', 4.9)","('Address-4028', 5.1)","('Address-3061', 5.1)","('Address-1015', 5.29)","('Address-1450', 5.29)","('Address-4158', 5.29)","('Address-391', 5.48)","('Address-1563', 5.48)","('Address-2796', 5.66)"
Address-2596,"('Address-4130', 4.0)","('Address-825', 5.29)","('Address-3583', 5.29)","('Address-4236', 5.29)","('Address-3223', 5.29)","('Address-702', 5.48)","('Address-3458', 5.48)","('Address-1179', 5.48)","('Address-2626', 5.66)","('Address-840', 5.66)"
Address-2597,"('Address-947', 5.66)","('Address-4128', 6.0)","('Address-4165', 6.32)","('Address-2925', 6.32)","('Address-892', 6.63)","('Address-1881', 6.63)","('Address-4177', 6.78)","('Address-1796', 6.78)","('Address-2935', 6.78)","('Address-1528', 6.93)"
