,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
SSN-1821,"('SSN-2720', 1.41)","('SSN-1324', 1.41)","('SSN-3231', 2.0)","('SSN-1990', 2.0)","('SSN-2971', 2.0)","('SSN-775', 2.0)","('SSN-627', 2.0)","('SSN-1568', 2.0)","('SSN-1957', 2.0)","('SSN-1456', 2.0)"
SSN-1822,"('SSN-2518', 1.41)","('SSN-3228', 1.41)","('SSN-2374', 1.41)","('SSN-1921', 1.41)","('SSN-1048', 2.0)","('SSN-381', 2.0)","('SSN-1446', 2.0)","('SSN-3263', 2.0)","('SSN-1026', 2.0)","('SSN-1479', 2.0)"
SSN-1823,"('SSN-2485', 1.41)","('SSN-2805', 2.0)","('SSN-2810', 2.0)","('SSN-2887', 2.0)","('SSN-2271', 2.0)","('SSN-447', 2.0)","('SSN-2578', 2.0)","('SSN-375', 2.0)","('SSN-2476', 2.0)","('SSN-2120', 2.0)"
SSN-1824,"('SSN-2508', 2.0)","('SSN-2903', 2.0)","('SSN-1576', 2.0)","('SSN-71', 2.0)","('SSN-2805', 2.0)","('SSN-2485', 2.0)","('SSN-3261', 2.0)","('SSN-3310', 2.0)","('SSN-1070', 2.0)","('SSN-2629', 2.0)"
SSN-1825,"('SSN-372', 1.41)","('SSN-1223', 1.41)","('SSN-1266', 2.0)","('SSN-967', 2.0)","('SSN-2410', 2.0)","('SSN-2318', 2.0)","('SSN-1243', 2.0)","('SSN-2202', 2.0)","('SSN-776', 2.0)","('SSN-1449', 2.0)"
SSN-1826,"('SSN-850', 1.41)","('SSN-3290', 1.41)","('SSN-252', 2.0)","('SSN-558', 2.0)","('SSN-1880', 2.0)","('SSN-2042', 2.0)","('SSN-1741', 2.0)","('SSN-3198', 2.0)","('SSN-660', 2.0)","('SSN-2852', 2.0)"
SSN-1827,"('SSN-1662', 1.41)","('SSN-1043', 2.0)","('SSN-3342', 2.0)","('SSN-37', 2.0)","('SSN-1972', 2.0)","('SSN-3432', 2.0)","('SSN-2076', 2.0)","('SSN-561', 2.0)","('SSN-1752', 2.0)","('SSN-2009', 2.0)"
SSN-1828,"('SSN-163', 1.41)","('SSN-943', 1.41)","('SSN-1597', 1.41)","('SSN-2622', 1.41)","('SSN-2066', 2.0)","('SSN-2285', 2.0)","('SSN-201', 2.0)","('SSN-1848', 2.0)","('SSN-699', 2.0)","('SSN-1765', 2.0)"
SSN-1829,"('SSN-665', 1.41)","('SSN-3137', 1.41)","('SSN-1806', 2.0)","('SSN-3200', 2.0)","('SSN-2998', 2.0)","('SSN-1483', 2.0)","('SSN-1470', 2.0)","('SSN-2968', 2.0)","('SSN-2555', 2.0)","('SSN-450', 2.0)"
SSN-1830,"('SSN-2751', 1.41)","('SSN-1516', 1.41)","('SSN-899', 1.41)","('SSN-2583', 1.41)","('SSN-3005', 1.41)","('SSN-972', 1.41)","('SSN-3077', 2.0)","('SSN-1212', 2.0)","('SSN-3153', 2.0)","('SSN-2102', 2.0)"
SSN-1831,"('SSN-2264', 2.0)","('SSN-1342', 2.0)","('SSN-1853', 2.0)","('SSN-2935', 2.0)","('SSN-1772', 2.0)","('SSN-1263', 2.0)","('SSN-717', 2.0)","('SSN-2804', 2.0)","('SSN-1440', 2.0)","('SSN-3453', 2.0)"
SSN-1832,"('SSN-2126', 1.41)","('SSN-2727', 1.41)","('SSN-2799', 1.41)","('SSN-2413', 1.41)","('SSN-2644', 1.41)","('SSN-2265', 1.41)","('SSN-3295', 1.41)","('SSN-125', 1.41)","('SSN-2800', 1.41)","('SSN-1777', 1.41)"
SSN-1833,"('SSN-2631', 1.41)","('SSN-2330', 2.0)","('SSN-3038', 2.0)","('SSN-62', 2.0)","('SSN-2147', 2.0)","('SSN-2850', 2.0)","('SSN-2106', 2.0)","('SSN-1305', 2.0)","('SSN-370', 2.0)","('SSN-938', 2.0)"
SSN-1834,"('SSN-2377', 1.41)","('SSN-691', 1.41)","('SSN-1888', 1.41)","('SSN-2528', 2.0)","('SSN-2921', 2.0)","('SSN-2872', 2.0)","('SSN-3286', 2.0)","('SSN-3178', 2.0)","('SSN-1543', 2.0)","('SSN-472', 2.0)"
SSN-1835,"('SSN-2470', 1.41)","('SSN-550', 1.41)","('SSN-2401', 1.41)","('SSN-2254', 2.0)","('SSN-799', 2.0)","('SSN-214', 2.0)","('SSN-860', 2.0)","('SSN-3298', 2.0)","('SSN-3218', 2.0)","('SSN-609', 2.0)"
SSN-1836,"('SSN-2447', 1.41)","('SSN-2161', 2.0)","('SSN-547', 2.0)","('SSN-2479', 2.0)","('SSN-1850', 2.0)","('SSN-885', 2.0)","('SSN-710', 2.0)","('SSN-1128', 2.0)","('SSN-2880', 2.0)","('SSN-771', 2.0)"
SSN-1837,"('SSN-2174', 1.41)","('SSN-1778', 1.41)","('SSN-3107', 1.41)","('SSN-1352', 1.41)","('SSN-1020', 2.0)","('SSN-402', 2.0)","('SSN-2873', 2.0)","('SSN-3116', 2.0)","('SSN-1562', 2.0)","('SSN-2222', 2.0)"
SSN-1838,"('SSN-2145', 1.41)","('SSN-3251', 1.41)","('SSN-2373', 2.0)","('SSN-3199', 2.0)","('SSN-1250', 2.0)","('SSN-874', 2.0)","('SSN-802', 2.0)","('SSN-1268', 2.0)","('SSN-2303', 2.0)","('SSN-2662', 2.0)"
SSN-1839,"('SSN-2429', 1.41)","('SSN-3048', 2.0)","('SSN-3405', 2.0)","('SSN-3244', 2.0)","('SSN-3052', 2.0)","('SSN-2502', 2.0)","('SSN-2991', 2.0)","('SSN-2065', 2.0)","('SSN-252', 2.0)","('SSN-2713', 2.0)"
SSN-1840,"('SSN-672', 1.41)","('SSN-2619', 1.41)","('SSN-3161', 1.41)","('SSN-2071', 1.41)","('SSN-1528', 1.41)","('SSN-2274', 1.41)","('SSN-2729', 2.0)","('SSN-3199', 2.0)","('SSN-570', 2.0)","('SSN-288', 2.0)"
SSN-1841,"('SSN-895', 1.41)","('SSN-3065', 1.41)","('SSN-24', 1.41)","('SSN-1288', 1.41)","('SSN-12', 1.41)","('SSN-1133', 1.41)","('SSN-1605', 1.41)","('SSN-2895', 1.41)","('SSN-1996', 1.41)","('SSN-1040', 1.41)"
SSN-1842,"('SSN-1283', 1.41)","('SSN-2142', 1.41)","('SSN-380', 1.41)","('SSN-2573', 2.0)","('SSN-1647', 2.0)","('SSN-580', 2.0)","('SSN-2370', 2.0)","('SSN-1366', 2.0)","('SSN-1072', 2.0)","('SSN-1067', 2.0)"
SSN-1843,"('SSN-1667', 2.0)","('SSN-2829', 2.0)","('SSN-2050', 2.0)","('SSN-2125', 2.0)","('SSN-2451', 2.0)","('SSN-44', 2.0)","('SSN-2350', 2.0)","('SSN-2695', 2.0)","('SSN-787', 2.0)","('SSN-1577', 2.0)"
SSN-1844,"('SSN-2500', 1.41)","('SSN-3133', 1.41)","('SSN-1535', 2.0)","('SSN-927', 2.0)","('SSN-258', 2.0)","('SSN-2896', 2.0)","('SSN-2235', 2.0)","('SSN-1083', 2.0)","('SSN-681', 2.0)","('SSN-1000', 2.0)"
SSN-1845,"('SSN-1329', 1.41)","('SSN-1938', 2.0)","('SSN-605', 2.0)","('SSN-1445', 2.0)","('SSN-587', 2.0)","('SSN-2723', 2.0)","('SSN-3069', 2.0)","('SSN-154', 2.0)","('SSN-2951', 2.0)","('SSN-331', 2.0)"
SSN-1846,"('SSN-413', 1.41)","('SSN-2844', 1.41)","('SSN-3436', 1.41)","('SSN-3155', 1.41)","('SSN-3414', 1.41)","('SSN-2798', 1.41)","('SSN-919', 1.41)","('SSN-1605', 1.41)","('SSN-1230', 1.41)","('SSN-2475', 1.41)"
SSN-1847,"('SSN-1132', 1.41)","('SSN-465', 2.0)","('SSN-3425', 2.0)","('SSN-3091', 2.0)","('SSN-1522', 2.0)","('SSN-3345', 2.0)","('SSN-741', 2.0)","('SSN-797', 2.0)","('SSN-2845', 2.0)","('SSN-821', 2.0)"
SSN-1848,"('SSN-943', 2.0)","('SSN-163', 2.0)","('SSN-2066', 2.0)","('SSN-3151', 2.0)","('SSN-1828', 2.0)","('SSN-3164', 2.0)","('SSN-1765', 2.0)","('SSN-319', 2.0)","('SSN-106', 2.0)","('SSN-2622', 2.0)"
SSN-1849,"('SSN-416', 1.41)","('SSN-1763', 2.0)","('SSN-1029', 2.0)","('SSN-3124', 2.0)","('SSN-2778', 2.0)","('SSN-1130', 2.0)","('SSN-1900', 2.0)","('SSN-2322', 2.0)","('SSN-2897', 2.0)","('SSN-1669', 2.0)"
SSN-1850,"('SSN-2880', 1.41)","('SSN-710', 1.41)","('SSN-3055', 2.0)","('SSN-1390', 2.0)","('SSN-977', 2.0)","('SSN-2658', 2.0)","('SSN-1408', 2.0)","('SSN-2095', 2.0)","('SSN-1285', 2.0)","('SSN-1643', 2.0)"
SSN-1851,"('SSN-1090', 2.0)","('SSN-1331', 2.0)","('SSN-1343', 2.0)","('SSN-2805', 2.0)","('SSN-2599', 2.0)","('SSN-164', 2.0)","('SSN-408', 2.0)","('SSN-2485', 2.0)","('SSN-3310', 2.0)","('SSN-148', 2.0)"
SSN-1852,"('SSN-604', 1.41)","('SSN-3305', 1.41)","('SSN-3234', 1.41)","('SSN-1020', 1.41)","('SSN-2416', 1.41)","('SSN-700', 1.41)","('SSN-1755', 1.41)","('SSN-1575', 2.0)","('SSN-75', 2.0)","('SSN-451', 2.0)"
SSN-1853,"('SSN-2264', 1.41)","('SSN-295', 1.41)","('SSN-107', 1.41)","('SSN-849', 1.41)","('SSN-1167', 1.41)","('SSN-717', 1.41)","('SSN-597', 1.41)","('SSN-2113', 1.41)","('SSN-1339', 2.0)","('SSN-401', 2.0)"
SSN-1854,"('SSN-2417', 1.41)","('SSN-1234', 1.41)","('SSN-3420', 1.41)","('SSN-2962', 1.41)","('SSN-482', 2.0)","('SSN-1255', 2.0)","('SSN-2230', 2.0)","('SSN-239', 2.0)","('SSN-890', 2.0)","('SSN-2453', 2.0)"
SSN-1855,"('SSN-3315', 2.0)","('SSN-2016', 2.0)","('SSN-3234', 2.0)","('SSN-1695', 2.0)","('SSN-2649', 2.0)","('SSN-3018', 2.0)","('SSN-152', 2.0)","('SSN-1066', 2.0)","('SSN-176', 2.0)","('SSN-3076', 2.0)"
SSN-1856,"('SSN-427', 1.41)","('SSN-2198', 1.41)","('SSN-93', 2.0)","('SSN-1054', 2.0)","('SSN-2141', 2.0)","('SSN-2085', 2.0)","('SSN-3426', 2.0)","('SSN-1568', 2.0)","('SSN-173', 2.0)","('SSN-1558', 2.0)"
SSN-1857,"('SSN-1196', 1.41)","('SSN-1808', 1.41)","('SSN-3082', 1.41)","('SSN-3129', 1.41)","('SSN-807', 2.0)","('SSN-596', 2.0)","('SSN-1805', 2.0)","('SSN-2355', 2.0)","('SSN-3119', 2.0)","('SSN-25', 2.0)"
SSN-1858,"('SSN-448', 1.41)","('SSN-1578', 1.41)","('SSN-773', 2.0)","('SSN-1689', 2.0)","('SSN-3318', 2.0)","('SSN-286', 2.0)","('SSN-289', 2.0)","('SSN-1597', 2.0)","('SSN-185', 2.0)","('SSN-2958', 2.0)"
SSN-1859,"('SSN-1021', 1.41)","('SSN-2408', 1.41)","('SSN-2705', 1.41)","('SSN-1865', 2.0)","('SSN-776', 2.0)","('SSN-2912', 2.0)","('SSN-1208', 2.0)","('SSN-1509', 2.0)","('SSN-810', 2.0)","('SSN-3373', 2.0)"
SSN-1860,"('SSN-3409', 1.41)","('SSN-2540', 1.41)","('SSN-3185', 2.0)","('SSN-2409', 2.0)","('SSN-273', 2.0)","('SSN-129', 2.0)","('SSN-2224', 2.0)","('SSN-2819', 2.0)","('SSN-1913', 2.0)","('SSN-552', 2.0)"
SSN-1861,"('SSN-1319', 1.41)","('SSN-1435', 1.41)","('SSN-3208', 1.41)","('SSN-2894', 2.0)","('SSN-812', 2.0)","('SSN-2222', 2.0)","('SSN-722', 2.0)","('SSN-3245', 2.0)","('SSN-1758', 2.0)","('SSN-152', 2.0)"
SSN-1862,"('SSN-3176', 1.41)","('SSN-1554', 2.0)","('SSN-1006', 2.0)","('SSN-2991', 2.0)","('SSN-1422', 2.0)","('SSN-2045', 2.0)","('SSN-3302', 2.0)","('SSN-358', 2.0)","('SSN-1505', 2.0)","('SSN-3111', 2.0)"
SSN-1863,"('SSN-209', 1.41)","('SSN-3147', 1.41)","('SSN-3278', 2.0)","('SSN-1973', 2.0)","('SSN-2301', 2.0)","('SSN-92', 2.0)","('SSN-3423', 2.0)","('SSN-2223', 2.0)","('SSN-48', 2.0)","('SSN-2237', 2.0)"
SSN-1864,"('SSN-3193', 1.41)","('SSN-3399', 1.41)","('SSN-2607', 2.0)","('SSN-2644', 2.0)","('SSN-2851', 2.0)","('SSN-1107', 2.0)","('SSN-37', 2.0)","('SSN-531', 2.0)","('SSN-273', 2.0)","('SSN-670', 2.0)"
SSN-1865,"('SSN-2705', 1.41)","('SSN-1913', 1.41)","('SSN-1874', 2.0)","('SSN-2202', 2.0)","('SSN-2408', 2.0)","('SSN-24', 2.0)","('SSN-2888', 2.0)","('SSN-2173', 2.0)","('SSN-1471', 2.0)","('SSN-1509', 2.0)"
SSN-1866,"('SSN-3453', 1.41)","('SSN-14', 1.41)","('SSN-2782', 1.41)","('SSN-2544', 2.0)","('SSN-451', 2.0)","('SSN-3292', 2.0)","('SSN-1664', 2.0)","('SSN-980', 2.0)","('SSN-2098', 2.0)","('SSN-2336', 2.0)"
SSN-1867,"('SSN-3168', 1.41)","('SSN-2574', 2.0)","('SSN-2461', 2.0)","('SSN-2378', 2.0)","('SSN-862', 2.0)","('SSN-225', 2.0)","('SSN-3077', 2.0)","('SSN-3043', 2.0)","('SSN-47', 2.0)","('SSN-1262', 2.0)"
SSN-1868,"('SSN-913', 1.41)","('SSN-1629', 1.41)","('SSN-1433', 1.41)","('SSN-2492', 2.0)","('SSN-1714', 2.0)","('SSN-2812', 2.0)","('SSN-2860', 2.0)","('SSN-847', 2.0)","('SSN-3425', 2.0)","('SSN-3423', 2.0)"
SSN-1869,"('SSN-2569', 1.41)","('SSN-203', 1.41)","('SSN-3104', 1.41)","('SSN-1275', 1.41)","('SSN-3240', 1.41)","('SSN-422', 1.41)","('SSN-1762', 1.41)","('SSN-879', 1.41)","('SSN-2253', 1.41)","('SSN-169', 1.41)"
SSN-1870,"('SSN-1098', 1.41)","('SSN-887', 1.41)","('SSN-1537', 2.0)","('SSN-2516', 2.0)","('SSN-811', 2.0)","('SSN-2929', 2.0)","('SSN-591', 2.0)","('SSN-2473', 2.0)","('SSN-2456', 2.0)","('SSN-1981', 2.0)"
SSN-1871,"('SSN-998', 1.41)","('SSN-535', 2.0)","('SSN-738', 2.0)","('SSN-3255', 2.0)","('SSN-1272', 2.0)","('SSN-1936', 2.0)","('SSN-179', 2.0)","('SSN-2607', 2.0)","('SSN-229', 2.0)","('SSN-1384', 2.0)"
SSN-1872,"('SSN-160', 1.41)","('SSN-3287', 1.41)","('SSN-2352', 1.41)","('SSN-3195', 2.0)","('SSN-1602', 2.0)","('SSN-1302', 2.0)","('SSN-1398', 2.0)","('SSN-459', 2.0)","('SSN-1226', 2.0)","('SSN-2158', 2.0)"
SSN-1873,"('SSN-3344', 1.41)","('SSN-1178', 2.0)","('SSN-381', 2.0)","('SSN-1026', 2.0)","('SSN-1963', 2.0)","('SSN-2899', 2.0)","('SSN-1822', 2.0)","('SSN-3433', 2.0)","('SSN-1685', 2.0)","('SSN-1928', 2.0)"
SSN-1874,"('SSN-2705', 1.41)","('SSN-717', 1.41)","('SSN-857', 2.0)","('SSN-1853', 2.0)","('SSN-407', 2.0)","('SSN-1859', 2.0)","('SSN-24', 2.0)","('SSN-2202', 2.0)","('SSN-1099', 2.0)","('SSN-2264', 2.0)"
SSN-1875,"('SSN-1414', 1.41)","('SSN-2980', 1.41)","('SSN-1521', 1.41)","('SSN-183', 2.0)","('SSN-2670', 2.0)","('SSN-1053', 2.0)","('SSN-2191', 2.0)","('SSN-2889', 2.0)","('SSN-2250', 2.0)","('SSN-2914', 2.0)"
SSN-1876,"('SSN-2709', 1.41)","('SSN-533', 1.41)","('SSN-682', 2.0)","('SSN-776', 2.0)","('SSN-1054', 2.0)","('SSN-806', 2.0)","('SSN-2505', 2.0)","('SSN-3192', 2.0)","('SSN-2908', 2.0)","('SSN-1604', 2.0)"
SSN-1877,"('SSN-1013', 1.41)","('SSN-3178', 1.41)","('SSN-3022', 1.41)","('SSN-1710', 2.0)","('SSN-374', 2.0)","('SSN-2642', 2.0)","('SSN-1489', 2.0)","('SSN-1022', 2.0)","('SSN-1419', 2.0)","('SSN-691', 2.0)"
SSN-1878,"('SSN-2079', 1.41)","('SSN-1883', 1.41)","('SSN-57', 1.41)","('SSN-2206', 2.0)","('SSN-2900', 2.0)","('SSN-2253', 2.0)","('SSN-2846', 2.0)","('SSN-1369', 2.0)","('SSN-3086', 2.0)","('SSN-704', 2.0)"
SSN-1879,"('SSN-3070', 1.41)","('SSN-240', 1.41)","('SSN-298', 1.41)","('SSN-306', 1.41)","('SSN-2498', 1.41)","('SSN-1304', 1.41)","('SSN-2390', 1.41)","('SSN-1271', 1.41)","('SSN-1253', 2.0)","('SSN-3118', 2.0)"
SSN-1880,"('SSN-2447', 1.41)","('SSN-850', 1.41)","('SSN-166', 1.41)","('SSN-660', 2.0)","('SSN-2648', 2.0)","('SSN-1836', 2.0)","('SSN-1701', 2.0)","('SSN-993', 2.0)","('SSN-822', 2.0)","('SSN-1741', 2.0)"
SSN-1881,"('SSN-1622', 1.41)","('SSN-3331', 1.41)","('SSN-3250', 2.0)","('SSN-1433', 2.0)","('SSN-1391', 2.0)","('SSN-1378', 2.0)","('SSN-378', 2.0)","('SSN-590', 2.0)","('SSN-3353', 2.0)","('SSN-1028', 2.0)"
SSN-1882,"('SSN-1164', 1.41)","('SSN-343', 1.41)","('SSN-128', 2.0)","('SSN-1647', 2.0)","('SSN-333', 2.0)","('SSN-3364', 2.0)","('SSN-2047', 2.0)","('SSN-3299', 2.0)","('SSN-3397', 2.0)","('SSN-1570', 2.0)"
SSN-1883,"('SSN-704', 1.41)","('SSN-2079', 1.41)","('SSN-1878', 1.41)","('SSN-988', 2.0)","('SSN-2362', 2.0)","('SSN-3086', 2.0)","('SSN-852', 2.0)","('SSN-2253', 2.0)","('SSN-3002', 2.0)","('SSN-2369', 2.0)"
SSN-1884,"('SSN-2922', 1.41)","('SSN-1782', 2.0)","('SSN-479', 2.0)","('SSN-1307', 2.0)","('SSN-1129', 2.0)","('SSN-1284', 2.0)","('SSN-1260', 2.0)","('SSN-238', 2.0)","('SSN-1720', 2.0)","('SSN-2997', 2.0)"
SSN-1885,"('SSN-431', 1.41)","('SSN-2093', 2.0)","('SSN-2879', 2.0)","('SSN-2164', 2.0)","('SSN-2313', 2.0)","('SSN-2187', 2.0)","('SSN-2280', 2.0)","('SSN-2470', 2.0)","('SSN-1149', 2.0)","('SSN-663', 2.0)"
SSN-1886,"('SSN-3233', 1.41)","('SSN-2272', 1.41)","('SSN-628', 1.41)","('SSN-432', 2.0)","('SSN-325', 2.0)","('SSN-1386', 2.0)","('SSN-2367', 2.0)","('SSN-1134', 2.0)","('SSN-256', 2.0)","('SSN-1664', 2.0)"
SSN-1887,"('SSN-252', 1.41)","('SSN-9', 1.41)","('SSN-1826', 2.0)","('SSN-2444', 2.0)","('SSN-151', 2.0)","('SSN-464', 2.0)","('SSN-328', 2.0)","('SSN-1582', 2.0)","('SSN-379', 2.0)","('SSN-149', 2.0)"
SSN-1888,"('SSN-691', 1.41)","('SSN-1834', 1.41)","('SSN-3049', 2.0)","('SSN-3178', 2.0)","('SSN-2332', 2.0)","('SSN-3220', 2.0)","('SSN-2377', 2.0)","('SSN-2805', 2.0)","('SSN-1090', 2.0)","('SSN-1419', 2.0)"
SSN-1889,"('SSN-1083', 1.41)","('SSN-2195', 2.0)","('SSN-936', 2.0)","('SSN-24', 2.0)","('SSN-1988', 2.0)","('SSN-956', 2.0)","('SSN-1581', 2.0)","('SSN-2223', 2.0)","('SSN-2914', 2.0)","('SSN-105', 2.0)"
SSN-1890,"('SSN-2445', 1.41)","('SSN-1122', 2.0)","('SSN-2517', 2.0)","('SSN-3080', 2.0)","('SSN-2973', 2.0)","('SSN-512', 2.0)","('SSN-3283', 2.0)","('SSN-1764', 2.0)","('SSN-2392', 2.0)","('SSN-2871', 2.0)"
SSN-1891,"('SSN-1407', 1.41)","('SSN-581', 2.0)","('SSN-590', 2.0)","('SSN-3423', 2.0)","('SSN-2108', 2.0)","('SSN-2867', 2.0)","('SSN-3147', 2.0)","('SSN-439', 2.0)","('SSN-1398', 2.0)","('SSN-1688', 2.0)"
SSN-1892,"('SSN-1922', 1.41)","('SSN-432', 2.0)","('SSN-217', 2.0)","('SSN-413', 2.0)","('SSN-1605', 2.0)","('SSN-3143', 2.0)","('SSN-1092', 2.0)","('SSN-2749', 2.0)","('SSN-3233', 2.0)","('SSN-1664', 2.0)"
SSN-1893,"('SSN-3371', 1.41)","('SSN-1361', 1.41)","('SSN-532', 2.0)","('SSN-510', 2.0)","('SSN-3214', 2.0)","('SSN-1363', 2.0)","('SSN-1185', 2.0)","('SSN-3171', 2.0)","('SSN-2789', 2.0)","('SSN-3227', 2.0)"
SSN-1894,"('SSN-1375', 1.41)","('SSN-2195', 1.41)","('SSN-782', 2.0)","('SSN-2606', 2.0)","('SSN-2431', 2.0)","('SSN-485', 2.0)","('SSN-1704', 2.0)","('SSN-33', 2.0)","('SSN-956', 2.0)","('SSN-1555', 2.0)"
SSN-1895,"('SSN-2678', 1.41)","('SSN-2488', 1.41)","('SSN-115', 1.41)","('SSN-787', 1.41)","('SSN-896', 2.0)","('SSN-2383', 2.0)","('SSN-214', 2.0)","('SSN-1250', 2.0)","('SSN-2000', 2.0)","('SSN-2605', 2.0)"
SSN-1896,"('SSN-3278', 1.41)","('SSN-891', 1.41)","('SSN-2026', 2.0)","('SSN-48', 2.0)","('SSN-400', 2.0)","('SSN-3376', 2.0)","('SSN-3357', 2.0)","('SSN-1228', 2.0)","('SSN-490', 2.0)","('SSN-2931', 2.0)"
SSN-1897,"('SSN-118', 1.41)","('SSN-802', 2.0)","('SSN-1794', 2.0)","('SSN-1569', 2.0)","('SSN-742', 2.0)","('SSN-3199', 2.0)","('SSN-3016', 2.0)","('SSN-1010', 2.0)","('SSN-403', 2.0)","('SSN-1780', 2.0)"
SSN-1898,"('SSN-1014', 1.41)","('SSN-2915', 2.0)","('SSN-3092', 2.0)","('SSN-2027', 2.0)","('SSN-1981', 2.0)","('SSN-2392', 2.0)","('SSN-970', 2.0)","('SSN-750', 2.0)","('SSN-853', 2.0)","('SSN-1037', 2.0)"
SSN-1899,"('SSN-3407', 1.41)","('SSN-42', 1.41)","('SSN-944', 2.0)","('SSN-1634', 2.0)","('SSN-563', 2.0)","('SSN-2837', 2.0)","('SSN-1349', 2.0)","('SSN-2866', 2.0)","('SSN-557', 2.0)","('SSN-3243', 2.0)"
SSN-1900,"('SSN-19', 1.41)","('SSN-1029', 2.0)","('SSN-217', 2.0)","('SSN-1513', 2.0)","('SSN-307', 2.0)","('SSN-1568', 2.0)","('SSN-1024', 2.0)","('SSN-573', 2.0)","('SSN-1064', 2.0)","('SSN-878', 2.0)"
SSN-1901,"('SSN-1499', 1.41)","('SSN-2659', 1.41)","('SSN-2000', 1.41)","('SSN-3222', 2.0)","('SSN-2238', 2.0)","('SSN-1461', 2.0)","('SSN-544', 2.0)","('SSN-1693', 2.0)","('SSN-3223', 2.0)","('SSN-971', 2.0)"
SSN-1902,"('SSN-1616', 1.41)","('SSN-1548', 1.41)","('SSN-1578', 1.41)","('SSN-3059', 2.0)","('SSN-3378', 2.0)","('SSN-91', 2.0)","('SSN-1250', 2.0)","('SSN-2510', 2.0)","('SSN-1510', 2.0)","('SSN-448', 2.0)"
SSN-1903,"('SSN-1719', 1.41)","('SSN-353', 1.41)","('SSN-348', 2.0)","('SSN-2058', 2.0)","('SSN-1506', 2.0)","('SSN-2132', 2.0)","('SSN-3078', 2.0)","('SSN-3096', 2.0)","('SSN-3087', 2.0)","('SSN-997', 2.0)"
SSN-1904,"('SSN-3047', 1.41)","('SSN-2907', 1.41)","('SSN-2591', 1.41)","('SSN-1254', 1.41)","('SSN-2038', 2.0)","('SSN-863', 2.0)","('SSN-2158', 2.0)","('SSN-1695', 2.0)","('SSN-2407', 2.0)","('SSN-3054', 2.0)"
SSN-1905,"('SSN-2661', 1.41)","('SSN-1811', 1.41)","('SSN-735', 1.41)","('SSN-483', 2.0)","('SSN-2546', 2.0)","('SSN-2634', 2.0)","('SSN-2617', 2.0)","('SSN-562', 2.0)","('SSN-1123', 2.0)","('SSN-2532', 2.0)"
SSN-1906,"('SSN-782', 1.41)","('SSN-2672', 1.41)","('SSN-2321', 2.0)","('SSN-1615', 2.0)","('SSN-2624', 2.0)","('SSN-3017', 2.0)","('SSN-2547', 2.0)","('SSN-1165', 2.0)","('SSN-2513', 2.0)","('SSN-3370', 2.0)"
SSN-1907,"('SSN-540', 1.41)","('SSN-3049', 1.41)","('SSN-825', 2.0)","('SSN-1965', 2.0)","('SSN-2934', 2.0)","('SSN-2451', 2.0)","('SSN-1090', 2.0)","('SSN-1084', 2.0)","('SSN-1930', 2.0)","('SSN-556', 2.0)"
SSN-1908,"('SSN-1834', 2.0)","('SSN-3286', 2.0)","('SSN-3034', 2.0)","('SSN-1419', 2.0)","('SSN-589', 2.0)","('SSN-2872', 2.0)","('SSN-1888', 2.0)","('SSN-691', 2.0)","('SSN-2271', 2.0)","('SSN-2829', 2.0)"
SSN-1909,"('SSN-3204', 1.41)","('SSN-2271', 1.41)","('SSN-3370', 2.0)","('SSN-1418', 2.0)","('SSN-3289', 2.0)","('SSN-2784', 2.0)","('SSN-1915', 2.0)","('SSN-601', 2.0)","('SSN-1520', 2.0)","('SSN-2917', 2.0)"
SSN-1910,"('SSN-1998', 1.41)","('SSN-2168', 1.41)","('SSN-1247', 1.41)","('SSN-2194', 1.41)","('SSN-2427', 1.41)","('SSN-193', 1.41)","('SSN-3016', 1.41)","('SSN-1487', 1.41)","('SSN-618', 2.0)","('SSN-415', 2.0)"
SSN-1911,"('SSN-2312', 0.0)","('SSN-2638', 2.0)","('SSN-144', 2.0)","('SSN-2777', 2.0)","('SSN-1947', 2.0)","('SSN-3408', 2.0)","('SSN-2286', 2.0)","('SSN-1637', 2.0)","('SSN-55', 2.0)","('SSN-1317', 2.0)"
SSN-1912,"('SSN-26', 1.41)","('SSN-861', 1.41)","('SSN-1522', 1.41)","('SSN-2585', 2.0)","('SSN-2319', 2.0)","('SSN-2173', 2.0)","('SSN-271', 2.0)","('SSN-2046', 2.0)","('SSN-2940', 2.0)","('SSN-1989', 2.0)"
SSN-1913,"('SSN-1865', 1.41)","('SSN-2819', 2.0)","('SSN-1860', 2.0)","('SSN-2173', 2.0)","('SSN-3284', 2.0)","('SSN-2064', 2.0)","('SSN-2800', 2.0)","('SSN-1798', 2.0)","('SSN-2585', 2.0)","('SSN-1494', 2.0)"
SSN-1914,"('SSN-991', 2.0)","('SSN-3428', 2.0)","('SSN-2433', 2.0)","('SSN-2548', 2.0)","('SSN-194', 2.0)","('SSN-2515', 2.0)","('SSN-595', 2.0)","('SSN-2263', 2.0)","('SSN-2241', 2.0)","('SSN-2489', 2.0)"
SSN-1915,"('SSN-2447', 1.41)","('SSN-914', 1.41)","('SSN-1951', 2.0)","('SSN-993', 2.0)","('SSN-1701', 2.0)","('SSN-885', 2.0)","('SSN-2361', 2.0)","('SSN-1836', 2.0)","('SSN-3162', 2.0)","('SSN-2279', 2.0)"
