,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
DL-1890,"('DL-770', 3.46)","('DL-1447', 3.46)","('DL-1747', 3.74)","('DL-1334', 3.74)","('DL-1983', 3.74)","('DL-922', 3.74)","('DL-498', 4.0)","('DL-1560', 4.0)","('DL-1448', 4.0)","('DL-2967', 4.0)"
DL-1891,"('DL-2121', 3.16)","('DL-2657', 3.74)","('DL-2819', 3.74)","('DL-3538', 3.74)","('DL-479', 3.74)","('DL-1946', 3.74)","('DL-646', 3.74)","('DL-2295', 3.74)","('DL-3307', 3.74)","('DL-3776', 4.0)"
DL-1892,"('DL-2020', 3.74)","('DL-3706', 3.74)","('DL-797', 3.74)","('DL-1187', 3.74)","('DL-2803', 4.0)","('DL-4229', 4.0)","('DL-295', 4.0)","('DL-78', 4.0)","('DL-2894', 4.0)","('DL-2201', 4.0)"
DL-1893,"('DL-3659', 3.74)","('DL-2113', 3.74)","('DL-766', 4.0)","('DL-2411', 4.0)","('DL-1356', 4.0)","('DL-1626', 4.0)","('DL-3232', 4.0)","('DL-271', 4.0)","('DL-1648', 4.0)","('DL-2778', 4.0)"
DL-1894,"('DL-3346', 4.0)","('DL-3441', 4.0)","('DL-603', 4.0)","('DL-1674', 4.0)","('DL-1279', 4.0)","('DL-104', 4.24)","('DL-2982', 4.24)","('DL-2955', 4.24)","('DL-2297', 4.24)","('DL-1983', 4.24)"
DL-1895,"('DL-2682', 3.46)","('DL-3931', 3.74)","('DL-1196', 3.74)","('DL-3174', 4.0)","('DL-1325', 4.0)","('DL-881', 4.0)","('DL-224', 4.0)","('DL-1475', 4.0)","('DL-3534', 4.0)","('DL-1131', 4.0)"
DL-1896,"('DL-24', 3.74)","('DL-2626', 3.74)","('DL-2768', 4.24)","('DL-1897', 4.24)","('DL-2454', 4.24)","('DL-2470', 4.24)","('DL-280', 4.24)","('DL-624', 4.24)","('DL-1582', 4.24)","('DL-1674', 4.24)"
DL-1897,"('DL-2470', 3.74)","('DL-3094', 3.74)","('DL-2510', 3.74)","('DL-414', 4.0)","('DL-2626', 4.0)","('DL-714', 4.24)","('DL-1369', 4.24)","('DL-2603', 4.24)","('DL-157', 4.24)","('DL-280', 4.24)"
DL-1898,"('DL-4084', 4.0)","('DL-2486', 4.0)","('DL-1566', 4.0)","('DL-4319', 4.0)","('DL-3412', 4.0)","('DL-4174', 4.24)","('DL-1701', 4.24)","('DL-1688', 4.24)","('DL-1587', 4.24)","('DL-2202', 4.24)"
DL-1899,"('DL-438', 4.0)","('DL-1444', 4.0)","('DL-1261', 4.0)","('DL-2682', 4.0)","('DL-2889', 4.24)","('DL-1196', 4.24)","('DL-622', 4.24)","('DL-983', 4.24)","('DL-176', 4.24)","('DL-2258', 4.24)"
DL-1900,"('DL-1173', 3.46)","('DL-3872', 3.74)","('DL-3030', 3.74)","('DL-2369', 3.74)","('DL-309', 3.74)","('DL-574', 3.74)","('DL-3918', 4.0)","('DL-1787', 4.0)","('DL-3927', 4.0)","('DL-2610', 4.0)"
DL-1901,"('DL-774', 3.46)","('DL-1234', 3.74)","('DL-4209', 3.74)","('DL-3927', 3.74)","('DL-3977', 4.0)","('DL-2548', 4.0)","('DL-1121', 4.0)","('DL-3579', 4.0)","('DL-1638', 4.0)","('DL-77', 4.0)"
DL-1902,"('DL-2604', 3.46)","('DL-731', 3.46)","('DL-65', 3.46)","('DL-2419', 3.74)","('DL-3518', 3.74)","('DL-3248', 3.74)","('DL-3060', 3.74)","('DL-2861', 3.74)","('DL-555', 3.74)","('DL-376', 3.74)"
DL-1903,"('DL-1203', 3.16)","('DL-3736', 3.74)","('DL-3734', 4.0)","('DL-3432', 4.0)","('DL-1606', 4.0)","('DL-1450', 4.0)","('DL-1762', 4.0)","('DL-119', 4.24)","('DL-1467', 4.24)","('DL-1475', 4.24)"
DL-1904,"('DL-2119', 3.16)","('DL-195', 3.46)","('DL-3386', 3.74)","('DL-888', 3.74)","('DL-1630', 3.74)","('DL-3215', 3.74)","('DL-3408', 3.74)","('DL-3836', 3.74)","('DL-3519', 3.74)","('DL-1840', 4.0)"
DL-1905,"('DL-4206', 3.74)","('DL-3895', 3.74)","('DL-338', 4.0)","('DL-1255', 4.0)","('DL-3582', 4.0)","('DL-3963', 4.0)","('DL-807', 4.0)","('DL-4249', 4.0)","('DL-1726', 4.24)","('DL-1228', 4.24)"
DL-1906,"('DL-3447', 3.46)","('DL-2950', 3.46)","('DL-2292', 3.46)","('DL-2740', 3.74)","('DL-1358', 3.74)","('DL-3411', 3.74)","('DL-3139', 3.74)","('DL-4173', 4.0)","('DL-910', 4.0)","('DL-2432', 4.0)"
DL-1907,"('DL-4284', 3.46)","('DL-1331', 4.0)","('DL-1771', 4.0)","('DL-3299', 4.0)","('DL-175', 4.0)","('DL-1718', 4.0)","('DL-3528', 4.0)","('DL-2119', 4.0)","('DL-958', 4.0)","('DL-3346', 4.0)"
DL-1908,"('DL-3359', 3.74)","('DL-176', 3.74)","('DL-3161', 4.0)","('DL-4286', 4.0)","('DL-2229', 4.0)","('DL-3875', 4.0)","('DL-1029', 4.24)","('DL-3718', 4.24)","('DL-2796', 4.24)","('DL-1062', 4.24)"
DL-1909,"('DL-4042', 3.74)","('DL-1146', 3.74)","('DL-3415', 4.0)","('DL-712', 4.0)","('DL-4290', 4.0)","('DL-3680', 4.0)","('DL-2875', 4.0)","('DL-2063', 4.0)","('DL-1395', 4.0)","('DL-2697', 4.0)"
DL-1910,"('DL-262', 3.74)","('DL-1720', 3.74)","('DL-843', 3.74)","('DL-3528', 3.74)","('DL-3658', 4.0)","('DL-3077', 4.0)","('DL-754', 4.0)","('DL-3269', 4.0)","('DL-3028', 4.0)","('DL-2565', 4.0)"
DL-1911,"('DL-3228', 3.74)","('DL-287', 4.0)","('DL-2731', 4.0)","('DL-3090', 4.0)","('DL-3161', 4.0)","('DL-4130', 4.24)","('DL-2527', 4.24)","('DL-4142', 4.24)","('DL-2145', 4.24)","('DL-3133', 4.24)"
DL-1912,"('DL-2470', 2.45)","('DL-3380', 3.74)","('DL-397', 3.74)","('DL-525', 3.74)","('DL-401', 4.0)","('DL-2101', 4.0)","('DL-3692', 4.0)","('DL-1039', 4.0)","('DL-3918', 4.0)","('DL-3887', 4.0)"
DL-1913,"('DL-2354', 3.74)","('DL-3356', 3.74)","('DL-3291', 4.0)","('DL-1357', 4.0)","('DL-2004', 4.0)","('DL-1290', 4.0)","('DL-1191', 4.0)","('DL-2820', 4.0)","('DL-3021', 4.0)","('DL-1738', 4.0)"
DL-1914,"('DL-2', 3.74)","('DL-3421', 3.74)","('DL-523', 4.0)","('DL-484', 4.0)","('DL-4212', 4.0)","('DL-679', 4.0)","('DL-941', 4.24)","('DL-2021', 4.24)","('DL-790', 4.24)","('DL-3906', 4.24)"
DL-1915,"('DL-2024', 4.0)","('DL-422', 4.0)","('DL-3344', 4.0)","('DL-3847', 4.24)","('DL-833', 4.24)","('DL-2978', 4.24)","('DL-1528', 4.24)","('DL-3656', 4.24)","('DL-4089', 4.24)","('DL-1094', 4.24)"
DL-1916,"('DL-1688', 3.46)","('DL-3256', 3.74)","('DL-1317', 3.74)","('DL-1027', 3.74)","('DL-1150', 3.74)","('DL-127', 3.74)","('DL-3423', 4.0)","('DL-3260', 4.0)","('DL-1536', 4.0)","('DL-3458', 4.0)"
DL-1917,"('DL-3654', 3.46)","('DL-3269', 3.46)","('DL-798', 4.0)","('DL-2132', 4.0)","('DL-2703', 4.0)","('DL-863', 4.0)","('DL-3562', 4.0)","('DL-1359', 4.24)","('DL-3497', 4.24)","('DL-1465', 4.24)"
DL-1918,"('DL-2302', 3.74)","('DL-352', 3.74)","('DL-1495', 3.74)","('DL-430', 4.0)","('DL-3241', 4.0)","('DL-3259', 4.0)","('DL-2317', 4.0)","('DL-787', 4.0)","('DL-1251', 4.0)","('DL-2886', 4.0)"
DL-1919,"('DL-31', 3.46)","('DL-2615', 4.0)","('DL-833', 4.0)","('DL-2163', 4.0)","('DL-1097', 4.0)","('DL-1586', 4.0)","('DL-3638', 4.0)","('DL-4089', 4.0)","('DL-684', 4.0)","('DL-1496', 4.0)"
DL-1920,"('DL-1666', 2.83)","('DL-3966', 3.74)","('DL-1009', 3.74)","('DL-1870', 3.74)","('DL-1938', 4.0)","('DL-720', 4.0)","('DL-793', 4.0)","('DL-1884', 4.24)","('DL-3287', 4.24)","('DL-25', 4.24)"
DL-1921,"('DL-402', 3.16)","('DL-434', 3.16)","('DL-3174', 3.74)","('DL-881', 3.74)","('DL-1169', 3.74)","('DL-3134', 3.74)","('DL-354', 3.74)","('DL-1705', 3.74)","('DL-1434', 3.74)","('DL-3645', 4.0)"
DL-1922,"('DL-30', 3.74)","('DL-520', 3.74)","('DL-1701', 4.0)","('DL-2834', 4.0)","('DL-2238', 4.0)","('DL-172', 4.0)","('DL-2776', 4.0)","('DL-838', 4.0)","('DL-2508', 4.0)","('DL-2119', 4.24)"
DL-1923,"('DL-2831', 3.46)","('DL-2739', 3.74)","('DL-771', 3.74)","('DL-3555', 3.74)","('DL-4034', 4.0)","('DL-59', 4.0)","('DL-87', 4.0)","('DL-1657', 4.0)","('DL-4125', 4.0)","('DL-1462', 4.0)"
DL-1924,"('DL-737', 4.24)","('DL-3557', 4.47)","('DL-1603', 4.47)","('DL-3072', 4.47)","('DL-938', 4.47)","('DL-3968', 4.69)","('DL-4062', 4.69)","('DL-3553', 4.69)","('DL-1614', 4.69)","('DL-2526', 4.69)"
DL-1925,"('DL-432', 3.74)","('DL-2220', 3.74)","('DL-4191', 3.74)","('DL-1317', 3.74)","('DL-1385', 3.74)","('DL-2546', 3.74)","('DL-4208', 3.74)","('DL-1555', 3.74)","('DL-2391', 4.0)","('DL-2165', 4.0)"
DL-1926,"('DL-2757', 4.0)","('DL-3360', 4.0)","('DL-4099', 4.0)","('DL-1028', 4.0)","('DL-745', 4.0)","('DL-1741', 4.24)","('DL-1101', 4.24)","('DL-3249', 4.24)","('DL-1259', 4.24)","('DL-3538', 4.24)"
DL-1927,"('DL-2997', 3.74)","('DL-2930', 3.74)","('DL-3629', 3.74)","('DL-4247', 4.0)","('DL-3496', 4.0)","('DL-2906', 4.0)","('DL-2439', 4.0)","('DL-1378', 4.0)","('DL-2215', 4.0)","('DL-1630', 4.0)"
DL-1928,"('DL-1805', 3.46)","('DL-3178', 3.74)","('DL-1958', 3.74)","('DL-1428', 4.0)","('DL-220', 4.0)","('DL-3852', 4.0)","('DL-2976', 4.0)","('DL-710', 4.0)","('DL-3931', 4.0)","('DL-8', 4.0)"
DL-1929,"('DL-272', 3.16)","('DL-2312', 3.16)","('DL-3862', 3.46)","('DL-4013', 3.46)","('DL-3372', 3.74)","('DL-194', 3.74)","('DL-1314', 3.74)","('DL-3703', 3.74)","('DL-3513', 3.74)","('DL-74', 3.74)"
DL-1930,"('DL-2988', 3.46)","('DL-108', 3.74)","('DL-85', 3.74)","('DL-2669', 3.74)","('DL-1745', 3.74)","('DL-682', 4.0)","('DL-2485', 4.0)","('DL-59', 4.0)","('DL-218', 4.0)","('DL-1418', 4.0)"
DL-1931,"('DL-883', 3.74)","('DL-3293', 3.74)","('DL-1557', 4.0)","('DL-3709', 4.0)","('DL-3230', 4.0)","('DL-1266', 4.0)","('DL-1354', 4.0)","('DL-619', 4.0)","('DL-3462', 4.0)","('DL-61', 4.0)"
DL-1932,"('DL-2440', 4.0)","('DL-3336', 4.0)","('DL-3899', 4.0)","('DL-3488', 4.0)","('DL-3434', 4.0)","('DL-68', 4.0)","('DL-298', 4.0)","('DL-3953', 4.24)","('DL-2387', 4.24)","('DL-1982', 4.24)"
DL-1933,"('DL-779', 3.74)","('DL-2262', 4.0)","('DL-339', 4.0)","('DL-3081', 4.0)","('DL-2304', 4.0)","('DL-2746', 4.0)","('DL-3723', 4.24)","('DL-3395', 4.24)","('DL-2271', 4.24)","('DL-596', 4.24)"
DL-1934,"('DL-168', 3.74)","('DL-62', 3.74)","('DL-2652', 3.74)","('DL-2695', 3.74)","('DL-2350', 3.74)","('DL-3646', 4.0)","('DL-3019', 4.0)","('DL-520', 4.0)","('DL-3613', 4.0)","('DL-3485', 4.0)"
DL-1935,"('DL-460', 3.74)","('DL-2810', 3.74)","('DL-2914', 3.74)","('DL-3299', 4.0)","('DL-1986', 4.0)","('DL-1530', 4.0)","('DL-4028', 4.0)","('DL-3861', 4.0)","('DL-3591', 4.0)","('DL-3144', 4.0)"
DL-1936,"('DL-3435', 4.24)","('DL-86', 4.24)","('DL-1862', 4.24)","('DL-807', 4.24)","('DL-349', 4.24)","('DL-3168', 4.24)","('DL-1979', 4.24)","('DL-377', 4.47)","('DL-3273', 4.47)","('DL-1814', 4.47)"
DL-1937,"('DL-710', 4.0)","('DL-449', 4.0)","('DL-576', 4.0)","('DL-2547', 4.0)","('DL-492', 4.0)","('DL-1598', 4.0)","('DL-4336', 4.0)","('DL-3075', 4.0)","('DL-1324', 4.0)","('DL-344', 4.0)"
DL-1938,"('DL-3019', 3.46)","('DL-1870', 3.74)","('DL-2271', 3.74)","('DL-1666', 3.74)","('DL-1920', 4.0)","('DL-3184', 4.0)","('DL-3287', 4.0)","('DL-793', 4.0)","('DL-3689', 4.0)","('DL-96', 4.0)"
DL-1939,"('DL-1610', 4.0)","('DL-4335', 4.0)","('DL-62', 4.24)","('DL-452', 4.24)","('DL-3170', 4.24)","('DL-1989', 4.24)","('DL-1688', 4.24)","('DL-2788', 4.24)","('DL-911', 4.24)","('DL-2730', 4.24)"
DL-1940,"('DL-3647', 3.74)","('DL-1534', 3.74)","('DL-1205', 4.0)","('DL-3746', 4.0)","('DL-2395', 4.0)","('DL-1685', 4.0)","('DL-513', 4.0)","('DL-768', 4.0)","('DL-492', 4.0)","('DL-4042', 4.0)"
DL-1941,"('DL-2101', 3.16)","('DL-2858', 3.46)","('DL-3665', 3.46)","('DL-339', 3.74)","('DL-1549', 3.74)","('DL-2840', 3.74)","('DL-957', 3.74)","('DL-1653', 3.74)","('DL-4042', 3.74)","('DL-650', 3.74)"
DL-1942,"('DL-1966', 4.0)","('DL-1711', 4.0)","('DL-556', 4.0)","('DL-2307', 4.0)","('DL-1887', 4.0)","('DL-2160', 4.0)","('DL-3979', 4.0)","('DL-1637', 4.0)","('DL-3697', 4.24)","('DL-3670', 4.24)"
DL-1943,"('DL-2502', 4.0)","('DL-2867', 4.0)","('DL-2539', 4.0)","('DL-4267', 4.24)","('DL-1604', 4.24)","('DL-1155', 4.24)","('DL-3592', 4.24)","('DL-18', 4.24)","('DL-2415', 4.24)","('DL-3392', 4.24)"
DL-1944,"('DL-2580', 3.74)","('DL-3534', 4.0)","('DL-1572', 4.0)","('DL-2682', 4.0)","('DL-3174', 4.0)","('DL-2134', 4.0)","('DL-912', 4.0)","('DL-289', 4.24)","('DL-3610', 4.24)","('DL-2537', 4.24)"
DL-1945,"('DL-3980', 4.0)","('DL-3803', 4.0)","('DL-1011', 4.24)","('DL-394', 4.24)","('DL-1823', 4.24)","('DL-3219', 4.24)","('DL-387', 4.24)","('DL-2378', 4.24)","('DL-1626', 4.24)","('DL-2055', 4.24)"
DL-1946,"('DL-3605', 3.46)","('DL-1891', 3.74)","('DL-1379', 3.74)","('DL-2254', 3.74)","('DL-1143', 3.74)","('DL-32', 4.0)","('DL-3426', 4.0)","('DL-728', 4.0)","('DL-2392', 4.0)","('DL-3381', 4.0)"
DL-1947,"('DL-3030', 3.74)","('DL-2816', 3.74)","('DL-1869', 3.74)","('DL-2786', 3.74)","('DL-1638', 4.0)","('DL-532', 4.0)","('DL-2555', 4.0)","('DL-4097', 4.0)","('DL-2237', 4.0)","('DL-3270', 4.0)"
DL-1948,"('DL-3866', 3.16)","('DL-3486', 3.74)","('DL-454', 4.0)","('DL-4119', 4.0)","('DL-1437', 4.0)","('DL-3880', 4.0)","('DL-1616', 4.24)","('DL-1151', 4.24)","('DL-3676', 4.24)","('DL-4130', 4.24)"
DL-1949,"('DL-2244', 3.74)","('DL-3389', 3.74)","('DL-3060', 3.74)","('DL-4167', 4.0)","('DL-4182', 4.0)","('DL-3152', 4.0)","('DL-1258', 4.0)","('DL-2284', 4.0)","('DL-121', 4.0)","('DL-741', 4.0)"
DL-1950,"('DL-512', 3.16)","('DL-3746', 3.46)","('DL-4010', 3.74)","('DL-3899', 3.74)","('DL-2878', 4.0)","('DL-2876', 4.0)","('DL-2175', 4.0)","('DL-2551', 4.0)","('DL-2080', 4.0)","('DL-3226', 4.24)"
DL-1951,"('DL-2254', 3.46)","('DL-1677', 3.46)","('DL-1688', 3.46)","('DL-2646', 3.46)","('DL-380', 3.46)","('DL-1539', 3.46)","('DL-1295', 3.74)","('DL-3759', 3.74)","('DL-1827', 3.74)","('DL-4036', 3.74)"
DL-1952,"('DL-1233', 3.74)","('DL-58', 3.74)","('DL-540', 4.0)","('DL-1970', 4.0)","('DL-2215', 4.0)","('DL-2899', 4.0)","('DL-696', 4.24)","('DL-2073', 4.24)","('DL-2119', 4.24)","('DL-2820', 4.24)"
DL-1953,"('DL-261', 3.74)","('DL-1451', 4.0)","('DL-1119', 4.0)","('DL-3789', 4.0)","('DL-2197', 4.0)","('DL-1435', 4.0)","('DL-3308', 4.0)","('DL-271', 4.24)","('DL-1025', 4.24)","('DL-2898', 4.24)"
DL-1954,"('DL-602', 2.83)","('DL-4336', 3.46)","('DL-1680', 3.46)","('DL-79', 3.74)","('DL-3919', 3.74)","('DL-3290', 3.74)","('DL-205', 3.74)","('DL-2119', 3.74)","('DL-4239', 3.74)","('DL-758', 3.74)"
DL-1955,"('DL-4055', 3.46)","('DL-2763', 3.46)","('DL-150', 3.74)","('DL-1179', 3.74)","('DL-161', 3.74)","('DL-4120', 3.74)","('DL-937', 3.74)","('DL-3372', 4.0)","('DL-4315', 4.0)","('DL-2546', 4.0)"
DL-1956,"('DL-2834', 3.46)","('DL-4323', 4.0)","('DL-3092', 4.0)","('DL-1176', 4.0)","('DL-3720', 4.0)","('DL-1129', 4.0)","('DL-1887', 4.24)","('DL-3042', 4.24)","('DL-1664', 4.24)","('DL-2200', 4.24)"
DL-1957,"('DL-1003', 3.46)","('DL-3348', 3.74)","('DL-384', 3.74)","('DL-3111', 3.74)","('DL-4122', 4.0)","('DL-3045', 4.0)","('DL-3727', 4.0)","('DL-2298', 4.0)","('DL-3614', 4.24)","('DL-1369', 4.24)"
DL-1958,"('DL-1705', 3.74)","('DL-260', 3.74)","('DL-3559', 3.74)","('DL-1928', 3.74)","('DL-3808', 4.0)","('DL-1203', 4.0)","('DL-710', 4.0)","('DL-2238', 4.0)","('DL-622', 4.0)","('DL-3468', 4.0)"
DL-1959,"('DL-594', 4.0)","('DL-237', 4.0)","('DL-2347', 4.0)","('DL-134', 4.24)","('DL-716', 4.24)","('DL-2996', 4.24)","('DL-2792', 4.24)","('DL-2045', 4.24)","('DL-1723', 4.24)","('DL-2672', 4.24)"
DL-1960,"('DL-2595', 3.74)","('DL-1925', 4.0)","('DL-1053', 4.0)","('DL-4042', 4.0)","('DL-2961', 4.0)","('DL-3620', 4.0)","('DL-144', 4.0)","('DL-3342', 4.0)","('DL-201', 4.0)","('DL-1951', 4.0)"
DL-1961,"('DL-3811', 3.74)","('DL-2066', 3.74)","('DL-222', 3.74)","('DL-1863', 4.0)","('DL-1282', 4.0)","('DL-4268', 4.0)","('DL-3682', 4.0)","('DL-3902', 4.0)","('DL-781', 4.0)","('DL-2100', 4.0)"
DL-1962,"('DL-1820', 3.46)","('DL-4225', 3.46)","('DL-2412', 3.74)","('DL-1782', 4.0)","('DL-248', 4.0)","('DL-2562', 4.0)","('DL-3287', 4.0)","('DL-30', 4.0)","('DL-44', 4.0)","('DL-878', 4.0)"
DL-1963,"('DL-4249', 4.0)","('DL-2069', 4.0)","('DL-807', 4.0)","('DL-3284', 4.0)","('DL-3844', 4.24)","('DL-1759', 4.24)","('DL-1255', 4.24)","('DL-3582', 4.24)","('DL-2394', 4.24)","('DL-4085', 4.24)"
DL-1964,"('DL-361', 3.74)","('DL-591', 4.0)","('DL-4206', 4.0)","('DL-2027', 4.0)","('DL-1905', 4.24)","('DL-1222', 4.24)","('DL-158', 4.24)","('DL-1969', 4.24)","('DL-1228', 4.24)","('DL-3939', 4.24)"
DL-1965,"('DL-3392', 3.16)","('DL-4296', 3.46)","('DL-862', 3.46)","('DL-867', 4.0)","('DL-2518', 4.0)","('DL-3819', 4.0)","('DL-4287', 4.0)","('DL-1645', 4.24)","('DL-496', 4.24)","('DL-1457', 4.24)"
DL-1966,"('DL-4235', 3.46)","('DL-935', 3.46)","('DL-2803', 3.74)","('DL-2588', 4.0)","('DL-1942', 4.0)","('DL-276', 4.0)","('DL-4063', 4.0)","('DL-1295', 4.0)","('DL-174', 4.0)","('DL-146', 4.0)"
DL-1967,"('DL-2887', 3.46)","('DL-3439', 4.0)","('DL-708', 4.24)","('DL-293', 4.24)","('DL-1199', 4.24)","('DL-885', 4.24)","('DL-1753', 4.24)","('DL-633', 4.24)","('DL-4041', 4.24)","('DL-2147', 4.24)"
DL-1968,"('DL-4283', 4.24)","('DL-433', 4.24)","('DL-2070', 4.24)","('DL-3847', 4.24)","('DL-2467', 4.47)","('DL-2644', 4.47)","('DL-1427', 4.47)","('DL-2735', 4.47)","('DL-1220', 4.47)","('DL-1665', 4.47)"
DL-1969,"('DL-1573', 3.46)","('DL-1170', 3.46)","('DL-4206', 3.46)","('DL-158', 3.74)","('DL-704', 3.74)","('DL-1621', 3.74)","('DL-1018', 3.74)","('DL-4069', 3.74)","('DL-534', 3.74)","('DL-1850', 3.74)"
DL-1970,"('DL-2495', 3.74)","('DL-3522', 3.74)","('DL-3582', 4.0)","('DL-1952', 4.0)","('DL-1081', 4.0)","('DL-4095', 4.0)","('DL-1409', 4.0)","('DL-2982', 4.0)","('DL-2468', 4.0)","('DL-3236', 4.24)"
DL-1971,"('DL-2787', 2.45)","('DL-3532', 3.74)","('DL-3484', 4.0)","('DL-245', 4.0)","('DL-3039', 4.0)","('DL-1260', 4.0)","('DL-631', 4.0)","('DL-1687', 4.0)","('DL-2733', 4.0)","('DL-387', 4.0)"
DL-1972,"('DL-30', 4.0)","('DL-420', 4.0)","('DL-1629', 4.0)","('DL-1147', 4.0)","('DL-1061', 4.0)","('DL-2551', 4.0)","('DL-4185', 4.0)","('DL-2008', 4.24)","('DL-1357', 4.24)","('DL-1624', 4.24)"
DL-1973,"('DL-4223', 3.74)","('DL-3023', 4.0)","('DL-3349', 4.0)","('DL-828', 4.0)","('DL-3496', 4.0)","('DL-163', 4.0)","('DL-3366', 4.0)","('DL-189', 4.0)","('DL-2632', 4.0)","('DL-3987', 4.0)"
DL-1974,"('DL-204', 3.46)","('DL-1316', 3.74)","('DL-776', 4.0)","('DL-2359', 4.0)","('DL-1599', 4.0)","('DL-1714', 4.24)","('DL-198', 4.24)","('DL-3901', 4.24)","('DL-3774', 4.24)","('DL-3269', 4.24)"
DL-1975,"('DL-2259', 3.74)","('DL-3258', 4.0)","('DL-3910', 4.0)","('DL-2169', 4.0)","('DL-3390', 4.0)","('DL-3762', 4.24)","('DL-1908', 4.24)","('DL-1240', 4.24)","('DL-3517', 4.24)","('DL-3500', 4.24)"
DL-1976,"('DL-2164', 3.74)","('DL-4270', 3.74)","('DL-3048', 4.0)","('DL-4242', 4.0)","('DL-4232', 4.24)","('DL-917', 4.24)","('DL-1114', 4.24)","('DL-3035', 4.24)","('DL-761', 4.24)","('DL-3699', 4.24)"
DL-1977,"('DL-571', 1.41)","('DL-1103', 3.74)","('DL-1362', 3.74)","('DL-3487', 3.74)","('DL-3085', 4.0)","('DL-3522', 4.0)","('DL-3288', 4.0)","('DL-238', 4.0)","('DL-2500', 4.0)","('DL-403', 4.0)"
DL-1978,"('DL-467', 3.46)","('DL-2414', 3.74)","('DL-3883', 3.74)","('DL-252', 4.0)","('DL-816', 4.0)","('DL-3977', 4.0)","('DL-2824', 4.0)","('DL-3658', 4.0)","('DL-2755', 4.0)","('DL-3462', 4.0)"
DL-1979,"('DL-3876', 3.74)","('DL-1781', 3.74)","('DL-3800', 4.0)","('DL-3544', 4.0)","('DL-2173', 4.0)","('DL-4307', 4.0)","('DL-2756', 4.0)","('DL-997', 4.0)","('DL-2735', 4.24)","('DL-958', 4.24)"
DL-1980,"('DL-2514', 3.46)","('DL-1562', 3.74)","('DL-1142', 4.0)","('DL-2023', 4.0)","('DL-128', 4.0)","('DL-514', 4.0)","('DL-3163', 4.0)","('DL-1297', 4.0)","('DL-885', 4.0)","('DL-1877', 4.24)"
DL-1981,"('DL-3498', 3.46)","('DL-4289', 3.74)","('DL-3438', 3.74)","('DL-2904', 3.74)","('DL-3100', 3.74)","('DL-1607', 3.74)","('DL-1687', 4.0)","('DL-4256', 4.0)","('DL-67', 4.0)","('DL-3933', 4.0)"
DL-1982,"('DL-4305', 3.74)","('DL-1256', 3.74)","('DL-1326', 4.0)","('DL-1621', 4.0)","('DL-129', 4.0)","('DL-2675', 4.24)","('DL-3336', 4.24)","('DL-2652', 4.24)","('DL-3355', 4.24)","('DL-2180', 4.24)"
DL-1983,"('DL-1890', 3.74)","('DL-4240', 3.74)","('DL-2119', 3.74)","('DL-617', 3.74)","('DL-4054', 4.0)","('DL-1674', 4.0)","('DL-402', 4.0)","('DL-2877', 4.0)","('DL-499', 4.0)","('DL-3945', 4.0)"
DL-1984,"('DL-276', 4.0)","('DL-644', 4.0)","('DL-3175', 4.0)","('DL-2184', 4.0)","('DL-3911', 4.0)","('DL-2922', 4.0)","('DL-1351', 4.0)","('DL-877', 4.24)","('DL-3835', 4.24)","('DL-1743', 4.24)"
DL-1985,"('DL-1533', 3.46)","('DL-508', 3.74)","('DL-3981', 3.74)","('DL-3818', 3.74)","('DL-1808', 3.74)","('DL-3269', 4.0)","('DL-740', 4.0)","('DL-3632', 4.0)","('DL-2343', 4.0)","('DL-1599', 4.0)"
DL-1986,"('DL-3047', 3.74)","('DL-264', 4.0)","('DL-2914', 4.0)","('DL-1935', 4.0)","('DL-1530', 4.24)","('DL-933', 4.24)","('DL-2448', 4.24)","('DL-3236', 4.24)","('DL-664', 4.24)","('DL-2997', 4.24)"
DL-1987,"('DL-2346', 2.0)","('DL-4302', 3.74)","('DL-4228', 3.74)","('DL-3445', 3.74)","('DL-1589', 4.0)","('DL-3239', 4.0)","('DL-3468', 4.0)","('DL-3423', 4.0)","('DL-948', 4.0)","('DL-1331', 4.0)"
DL-1988,"('DL-3893', 3.46)","('DL-1717', 3.46)","('DL-820', 3.74)","('DL-2491', 3.74)","('DL-1794', 3.74)","('DL-935', 3.74)","('DL-3143', 4.0)","('DL-3121', 4.0)","('DL-3759', 4.0)","('DL-1587', 4.0)"
DL-1989,"('DL-2788', 4.0)","('DL-316', 4.0)","('DL-1282', 4.0)","('DL-1055', 4.24)","('DL-977', 4.24)","('DL-1663', 4.24)","('DL-4137', 4.24)","('DL-1556', 4.24)","('DL-2247', 4.24)","('DL-674', 4.24)"
DL-1990,"('DL-2951', 3.46)","('DL-2620', 3.74)","('DL-4328', 3.74)","('DL-158', 3.74)","('DL-2836', 4.0)","('DL-4112', 4.0)","('DL-2982', 4.0)","('DL-959', 4.0)","('DL-1588', 4.0)","('DL-1222', 4.0)"
DL-1991,"('DL-1589', 3.16)","('DL-865', 3.46)","('DL-3379', 3.46)","('DL-1553', 3.46)","('DL-970', 3.46)","('DL-1281', 3.74)","('DL-391', 3.74)","('DL-1432', 3.74)","('DL-2768', 3.74)","('DL-128', 3.74)"
