,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
FN-1678,"('FN-1759', 3.46)","('FN-1741', 3.46)","('FN-16', 3.46)","('FN-1652', 3.46)","('FN-1206', 3.46)","('FN-1468', 3.46)","('FN-1429', 3.74)","('FN-1269', 3.74)","('FN-1320', 3.74)","('FN-347', 3.74)"
FN-1509,"('FN-1410', 2.0)","('FN-834', 2.45)","('FN-827', 2.83)","('FN-391', 2.83)","('FN-207', 2.83)","('FN-1331', 2.83)","('FN-621', 2.83)","('FN-993', 3.16)","('FN-1316', 3.16)","('FN-209', 3.16)"
FN-726,"('FN-19', 2.45)","('FN-357', 2.45)","('FN-1307', 2.45)","('FN-30', 2.83)","('FN-1324', 2.83)","('FN-613', 2.83)","('FN-156', 2.83)","('FN-852', 2.83)","('FN-23', 2.83)","('FN-151', 3.16)"
FN-61,"('FN-675', 2.45)","('FN-1704', 2.45)","('FN-857', 2.83)","('FN-1691', 2.83)","('FN-143', 2.83)","('FN-1', 2.83)","('FN-16', 2.83)","('FN-17', 2.83)","('FN-832', 2.83)","('FN-1215', 2.83)"
FN-1168,"('FN-1266', 2.45)","('FN-1073', 2.83)","('FN-1092', 3.16)","('FN-1669', 3.16)","('FN-993', 3.16)","('FN-1091', 3.16)","('FN-1436', 3.16)","('FN-80', 3.16)","('FN-1409', 3.16)","('FN-12', 3.16)"
FN-74,"('FN-714', 2.83)","('FN-1427', 2.83)","('FN-932', 3.16)","('FN-1704', 3.16)","('FN-17', 3.16)","('FN-1136', 3.16)","('FN-1682', 3.16)","('FN-857', 3.16)","('FN-1323', 3.46)","('FN-546', 3.46)"
FN-1631,"('FN-1268', 2.45)","('FN-1188', 2.83)","('FN-28', 3.16)","('FN-458', 3.16)","('FN-686', 3.16)","('FN-114', 3.16)","('FN-363', 3.16)","('FN-499', 3.16)","('FN-1396', 3.16)","('FN-172', 3.16)"
FN-883,"('FN-241', 4.0)","('FN-195', 4.24)","('FN-301', 4.24)","('FN-1633', 4.24)","('FN-1713', 4.24)","('FN-945', 4.24)","('FN-675', 4.47)","('FN-229', 4.47)","('FN-477', 4.47)","('FN-1012', 4.47)"
FN-1740,"('FN-1142', 2.83)","('FN-1394', 3.16)","('FN-1284', 3.16)","('FN-1594', 3.46)","('FN-1330', 3.46)","('FN-1250', 3.46)","('FN-1667', 3.46)","('FN-831', 3.46)","('FN-195', 3.46)","('FN-260', 3.46)"
FN-1054,"('FN-1147', 2.83)","('FN-330', 3.16)","('FN-988', 3.16)","('FN-27', 3.16)","('FN-1049', 3.16)","('FN-794', 3.16)","('FN-478', 3.16)","('FN-1664', 3.16)","('FN-1453', 3.16)","('FN-1574', 3.16)"
FN-905,"('FN-1142', 2.45)","('FN-1132', 2.83)","('FN-857', 2.83)","('FN-1202', 2.83)","('FN-655', 3.16)","('FN-104', 3.16)","('FN-1052', 3.16)","('FN-576', 3.16)","('FN-766', 3.16)","('FN-749', 3.16)"
FN-783,"('FN-1570', 2.83)","('FN-1175', 2.83)","('FN-1490', 2.83)","('FN-686', 2.83)","('FN-841', 3.16)","('FN-1015', 3.16)","('FN-1110', 3.16)","('FN-366', 3.16)","('FN-765', 3.16)","('FN-1303', 3.16)"
FN-830,"('FN-330', 2.45)","('FN-1664', 2.45)","('FN-1012', 2.45)","('FN-334', 2.83)","('FN-975', 2.83)","('FN-1141', 2.83)","('FN-127', 2.83)","('FN-626', 2.83)","('FN-1764', 2.83)","('FN-40', 2.83)"
FN-1066,"('FN-104', 2.0)","('FN-1438', 2.45)","('FN-627', 2.45)","('FN-363', 2.45)","('FN-64', 2.83)","('FN-1530', 2.83)","('FN-690', 2.83)","('FN-814', 2.83)","('FN-862', 2.83)","('FN-1230', 3.16)"
FN-1345,"('FN-1085', 2.45)","('FN-504', 2.83)","('FN-570', 3.16)","('FN-760', 3.16)","('FN-358', 3.16)","('FN-1581', 3.16)","('FN-1493', 3.46)","('FN-637', 3.46)","('FN-1255', 3.46)","('FN-1706', 3.46)"
FN-551,"('FN-566', 2.83)","('FN-483', 2.83)","('FN-1667', 2.83)","('FN-891', 2.83)","('FN-434', 2.83)","('FN-1224', 2.83)","('FN-721', 2.83)","('FN-1373', 2.83)","('FN-173', 3.16)","('FN-382', 3.16)"
FN-354,"('FN-438', 2.83)","('FN-1015', 2.83)","('FN-23', 3.16)","('FN-1490', 3.16)","('FN-497', 3.16)","('FN-1331', 3.16)","('FN-110', 3.16)","('FN-1338', 3.16)","('FN-60', 3.16)","('FN-637', 3.16)"
FN-541,"('FN-1557', 2.83)","('FN-725', 2.83)","('FN-1013', 3.16)","('FN-1510', 3.16)","('FN-742', 3.16)","('FN-591', 3.16)","('FN-1136', 3.46)","('FN-613', 3.46)","('FN-245', 3.46)","('FN-7', 3.46)"
FN-1312,"('FN-1156', 4.47)","('FN-801', 4.69)","('FN-1019', 4.9)","('FN-1454', 4.9)","('FN-1753', 4.9)","('FN-198', 4.9)","('FN-720', 4.9)","('FN-741', 4.9)","('FN-1125', 4.9)","('FN-153', 4.9)"
FN-1769,"('FN-210', 2.45)","('FN-1197', 2.45)","('FN-477', 2.83)","('FN-38', 2.83)","('FN-1713', 2.83)","('FN-1664', 2.83)","('FN-779', 2.83)","('FN-1165', 2.83)","('FN-830', 3.16)","('FN-195', 3.16)"
FN-945,"('FN-1713', 2.45)","('FN-241', 2.83)","('FN-2', 3.16)","('FN-1664', 3.16)","('FN-159', 3.16)","('FN-477', 3.16)","('FN-1769', 3.16)","('FN-1473', 3.46)","('FN-1165', 3.46)","('FN-1604', 3.46)"
FN-1192,"('FN-13', 3.46)","('FN-807', 3.46)","('FN-260', 3.46)","('FN-737', 3.46)","('FN-1262', 3.46)","('FN-896', 3.46)","('FN-16', 3.46)","('FN-122', 3.46)","('FN-1224', 3.46)","('FN-962', 3.74)"
FN-1507,"('FN-1761', 2.83)","('FN-564', 2.83)","('FN-36', 3.16)","('FN-1476', 3.16)","('FN-1359', 3.46)","('FN-1526', 3.46)","('FN-1098', 3.46)","('FN-1628', 3.46)","('FN-480', 3.74)","('FN-257', 3.74)"
FN-1709,"('FN-1220', 3.16)","('FN-731', 3.16)","('FN-647', 3.16)","('FN-1438', 3.16)","('FN-280', 3.16)","('FN-1230', 3.16)","('FN-363', 3.16)","('FN-268', 3.16)","('FN-1682', 3.16)","('FN-319', 3.16)"
FN-411,"('FN-1469', 2.0)","('FN-807', 2.83)","('FN-483', 2.83)","('FN-1409', 2.83)","('FN-398', 2.83)","('FN-675', 3.16)","('FN-349', 3.16)","('FN-253', 3.16)","('FN-791', 3.16)","('FN-832', 3.16)"
FN-1012,"('FN-830', 2.45)","('FN-177', 2.45)","('FN-1356', 2.83)","('FN-1664', 2.83)","('FN-330', 2.83)","('FN-975', 3.16)","('FN-9', 3.16)","('FN-1574', 3.16)","('FN-106', 3.16)","('FN-185', 3.16)"
FN-1114,"('FN-1328', 3.46)","('FN-753', 3.74)","('FN-353', 4.0)","('FN-1317', 4.24)","('FN-584', 4.24)","('FN-1591', 4.24)","('FN-1401', 4.24)","('FN-605', 4.24)","('FN-348', 4.24)","('FN-1408', 4.47)"
FN-1271,"('FN-328', 2.45)","('FN-1502', 2.83)","('FN-1347', 2.83)","('FN-1082', 2.83)","('FN-790', 3.16)","('FN-1582', 3.16)","('FN-1690', 3.16)","('FN-1532', 3.16)","('FN-351', 3.16)","('FN-1110', 3.16)"
FN-682,"('FN-107', 2.45)","('FN-1645', 3.16)","('FN-920', 3.16)","('FN-76', 3.16)","('FN-303', 3.16)","('FN-1201', 3.16)","('FN-1124', 3.46)","('FN-536', 3.46)","('FN-156', 3.46)","('FN-876', 3.46)"
FN-139,"('FN-970', 3.46)","('FN-1136', 3.46)","('FN-343', 3.46)","('FN-1395', 3.74)","('FN-1155', 3.74)","('FN-549', 3.74)","('FN-1724', 3.74)","('FN-692', 3.74)","('FN-284', 3.74)","('FN-1289', 3.74)"
FN-459,"('FN-935', 3.16)","('FN-149', 3.16)","('FN-1146', 3.16)","('FN-1136', 3.16)","('FN-375', 3.16)","('FN-1757', 3.16)","('FN-1011', 3.16)","('FN-109', 3.16)","('FN-1703', 3.16)","('FN-1682', 3.16)"
FN-1372,"('FN-1574', 2.0)","('FN-464', 2.45)","('FN-1519', 2.83)","('FN-33', 2.83)","('FN-822', 2.83)","('FN-605', 3.16)","('FN-876', 3.16)","('FN-860', 3.16)","('FN-151', 3.16)","('FN-27', 3.16)"
FN-749,"('FN-1202', 2.45)","('FN-1046', 2.83)","('FN-315', 2.83)","('FN-511', 2.83)","('FN-891', 3.16)","('FN-431', 3.16)","('FN-51', 3.16)","('FN-1052', 3.16)","('FN-1700', 3.16)","('FN-748', 3.16)"
FN-141,"('FN-998', 2.0)","('FN-1714', 2.83)","('FN-19', 2.83)","('FN-891', 2.83)","('FN-1213', 2.83)","('FN-482', 2.83)","('FN-1416', 2.83)","('FN-38', 2.83)","('FN-1647', 2.83)","('FN-307', 2.83)"
FN-1651,"('FN-234', 2.83)","('FN-871', 3.16)","('FN-480', 3.16)","('FN-1351', 3.16)","('FN-931', 3.46)","('FN-872', 3.46)","('FN-1147', 3.46)","('FN-422', 3.46)","('FN-1386', 3.46)","('FN-1049', 3.46)"
FN-1282,"('FN-647', 4.0)","('FN-1060', 4.0)","('FN-1475', 4.0)","('FN-356', 4.0)","('FN-836', 4.0)","('FN-54', 4.24)","('FN-1551', 4.24)","('FN-654', 4.24)","('FN-1079', 4.24)","('FN-35', 4.24)"
FN-814,"('FN-1765', 2.45)","('FN-1385', 2.45)","('FN-172', 2.45)","('FN-1402', 2.83)","('FN-1717', 2.83)","('FN-1661', 2.83)","('FN-1066', 2.83)","('FN-598', 2.83)","('FN-872', 2.83)","('FN-363', 2.83)"
FN-805,"('FN-282', 3.16)","('FN-639', 3.16)","('FN-1223', 3.16)","('FN-319', 3.16)","('FN-360', 3.46)","('FN-1457', 3.46)","('FN-145', 3.46)","('FN-257', 3.46)","('FN-390', 3.46)","('FN-1628', 3.46)"
FN-552,"('FN-655', 2.83)","('FN-598', 2.83)","('FN-209', 2.83)","('FN-1503', 2.83)","('FN-1718', 2.83)","('FN-636', 2.83)","('FN-1052', 2.83)","('FN-117', 2.83)","('FN-1123', 2.83)","('FN-379', 3.16)"
FN-121,"('FN-102', 3.46)","('FN-91', 3.74)","('FN-914', 3.74)","('FN-461', 4.0)","('FN-725', 4.0)","('FN-445', 4.0)","('FN-544', 4.0)","('FN-149', 4.0)","('FN-692', 4.0)","('FN-982', 4.0)"
FN-1712,"('FN-632', 3.16)","('FN-1149', 3.46)","('FN-1370', 3.46)","('FN-1393', 3.46)","('FN-1152', 3.46)","('FN-1731', 3.46)","('FN-1657', 3.46)","('FN-1007', 3.46)","('FN-414', 3.74)","('FN-1199', 3.74)"
FN-43,"('FN-842', 3.16)","('FN-583', 3.46)","('FN-927', 3.46)","('FN-1331', 3.46)","('FN-877', 3.46)","('FN-352', 3.46)","('FN-891', 3.46)","('FN-379', 3.46)","('FN-623', 3.74)","('FN-1490', 3.74)"
FN-560,"('FN-1725', 1.41)","('FN-1531', 2.45)","('FN-1029', 2.45)","('FN-1418', 2.45)","('FN-1280', 2.83)","('FN-1371', 2.83)","('FN-272', 2.83)","('FN-1179', 2.83)","('FN-1262', 2.83)","('FN-25', 2.83)"
FN-1666,"('FN-1502', 3.16)","('FN-1718', 3.16)","('FN-83', 3.16)","('FN-434', 3.46)","('FN-1541', 3.46)","('FN-1400', 3.46)","('FN-628', 3.46)","('FN-399', 3.46)","('FN-638', 3.46)","('FN-306', 3.46)"
FN-143,"('FN-278', 2.83)","('FN-61', 2.83)","('FN-69', 2.83)","('FN-2', 2.83)","('FN-302', 3.16)","('FN-1641', 3.16)","('FN-1215', 3.16)","('FN-1704', 3.16)","('FN-154', 3.16)","('FN-801', 3.16)"
FN-1505,"('FN-1440', 2.83)","('FN-1733', 2.83)","('FN-527', 3.16)","('FN-1687', 3.16)","('FN-193', 3.16)","('FN-228', 3.16)","('FN-789', 3.16)","('FN-385', 3.16)","('FN-1328', 3.46)","('FN-84', 3.46)"
FN-98,"('FN-816', 1.41)","('FN-985', 2.45)","('FN-1467', 2.83)","('FN-576', 2.83)","('FN-649', 3.16)","('FN-1728', 3.16)","('FN-1638', 3.16)","('FN-854', 3.16)","('FN-351', 3.16)","('FN-53', 3.16)"
FN-650,"('FN-727', 3.16)","('FN-1700', 3.16)","('FN-1142', 3.16)","('FN-1428', 3.16)","('FN-674', 3.16)","('FN-605', 3.16)","('FN-62', 3.16)","('FN-1561', 3.16)","('FN-1543', 3.16)","('FN-1039', 3.16)"
FN-1069,"('FN-48', 2.83)","('FN-797', 2.83)","('FN-1156', 2.83)","('FN-891', 2.83)","('FN-721', 2.83)","('FN-566', 3.16)","('FN-418', 3.16)","('FN-636', 3.16)","('FN-1015', 3.16)","('FN-1536', 3.16)"
FN-267,"('FN-994', 3.16)","('FN-16', 3.16)","('FN-1613', 3.16)","('FN-435', 3.16)","('FN-1753', 3.16)","('FN-932', 3.16)","('FN-1549', 3.16)","('FN-256', 3.16)","('FN-1153', 3.16)","('FN-1661', 3.16)"
FN-576,"('FN-854', 2.0)","('FN-1400', 2.0)","('FN-762', 2.0)","('FN-1385', 2.45)","('FN-1622', 2.45)","('FN-1699', 2.45)","('FN-506', 2.45)","('FN-1532', 2.45)","('FN-53', 2.45)","('FN-1502', 2.45)"
FN-1449,"('FN-1016', 2.83)","('FN-434', 2.83)","('FN-382', 3.16)","('FN-1117', 3.16)","('FN-1553', 3.16)","('FN-891', 3.16)","('FN-105', 3.16)","('FN-399', 3.16)","('FN-253', 3.16)","('FN-1258', 3.46)"
FN-919,"('FN-495', 3.16)","('FN-1446', 3.16)","('FN-1256', 3.16)","('FN-598', 3.16)","('FN-1643', 3.16)","('FN-1119', 3.16)","('FN-544', 3.16)","('FN-772', 3.16)","('FN-1094', 3.16)","('FN-380', 3.16)"
FN-9,"('FN-177', 2.83)","('FN-29', 3.16)","('FN-1012', 3.16)","('FN-1632', 3.16)","('FN-127', 3.16)","('FN-1664', 3.16)","('FN-830', 3.16)","('FN-410', 3.16)","('FN-330', 3.16)","('FN-822', 3.16)"
FN-1322,"('FN-1070', 2.0)","('FN-319', 2.0)","('FN-293', 2.83)","('FN-204', 2.83)","('FN-1011', 2.83)","('FN-385', 2.83)","('FN-725', 2.83)","('FN-1733', 2.83)","('FN-1136', 2.83)","('FN-1321', 2.83)"
FN-451,"('FN-1384', 2.45)","('FN-404', 2.83)","('FN-1699', 2.83)","('FN-644', 2.83)","('FN-425', 2.83)","('FN-1304', 3.16)","('FN-184', 3.16)","('FN-288', 3.16)","('FN-1728', 3.16)","('FN-1428', 3.16)"
FN-85,"('FN-862', 3.74)","('FN-1048', 3.74)","('FN-165', 3.74)","('FN-1722', 3.74)","('FN-1424', 3.74)","('FN-1293', 3.74)","('FN-1245', 3.74)","('FN-923', 4.0)","('FN-1005', 4.0)","('FN-839', 4.0)"
FN-670,"('FN-570', 2.45)","('FN-891', 2.45)","('FN-434', 2.83)","('FN-776', 2.83)","('FN-721', 2.83)","('FN-1735', 2.83)","('FN-1280', 2.83)","('FN-1303', 2.83)","('FN-710', 2.83)","('FN-1541', 3.16)"
FN-306,"('FN-1340', 2.83)","('FN-401', 3.16)","('FN-1575', 3.16)","('FN-30', 3.16)","('FN-1541', 3.16)","('FN-268', 3.16)","('FN-711', 3.16)","('FN-629', 3.16)","('FN-434', 3.16)","('FN-1416', 3.16)"
FN-1391,"('FN-293', 3.46)","('FN-390', 3.46)","('FN-1146', 3.46)","('FN-1392', 3.46)","('FN-359', 3.46)","('FN-872', 3.74)","('FN-1653', 3.74)","('FN-1260', 3.74)","('FN-1357', 3.74)","('FN-1094', 3.74)"
FN-387,"('FN-644', 2.45)","('FN-383', 2.45)","('FN-1206', 2.83)","('FN-506', 2.83)","('FN-1606', 2.83)","('FN-505', 2.83)","('FN-1384', 2.83)","('FN-53', 2.83)","('FN-1230', 2.83)","('FN-218', 3.16)"
FN-578,"('FN-768', 2.45)","('FN-1760', 2.45)","('FN-660', 2.83)","('FN-776', 2.83)","('FN-1629', 2.83)","('FN-491', 3.16)","('FN-1156', 3.16)","('FN-857', 3.16)","('FN-487', 3.16)","('FN-1549', 3.16)"
FN-1723,"('FN-613', 1.41)","('FN-1269', 2.83)","('FN-1732', 2.83)","('FN-53', 3.16)","('FN-1338', 3.16)","('FN-726', 3.16)","('FN-19', 3.16)","('FN-90', 3.16)","('FN-860', 3.16)","('FN-488', 3.16)"
FN-1545,"('FN-368', 3.16)","('FN-1277', 3.16)","('FN-1680', 3.46)","('FN-857', 3.46)","('FN-364', 3.46)","('FN-1303', 3.46)","('FN-190', 3.46)","('FN-724', 3.46)","('FN-697', 3.46)","('FN-659', 3.46)"
FN-1527,"('FN-1703', 3.46)","('FN-1773', 3.46)","('FN-1294', 3.74)","('FN-970', 3.74)","('FN-459', 3.74)","('FN-1260', 3.74)","('FN-109', 3.74)","('FN-700', 3.74)","('FN-348', 3.74)","('FN-318', 3.74)"
FN-206,"('FN-1159', 2.0)","('FN-1141', 2.45)","('FN-1383', 2.83)","('FN-330', 3.16)","('FN-341', 3.16)","('FN-177', 3.16)","('FN-830', 3.16)","('FN-1688', 3.16)","('FN-1041', 3.16)","('FN-626', 3.16)"
FN-227,"('FN-1166', 3.46)","('FN-1159', 3.74)","('FN-1035', 3.74)","('FN-1715', 3.74)","('FN-1581', 3.74)","('FN-31', 3.74)","('FN-586', 3.74)","('FN-1706', 3.74)","('FN-1197', 3.74)","('FN-988', 4.0)"
FN-739,"('FN-1304', 2.83)","('FN-1687', 3.16)","('FN-184', 3.46)","('FN-140', 3.46)","('FN-30', 3.46)","('FN-1398', 3.46)","('FN-49', 3.46)","('FN-306', 3.46)","('FN-84', 3.46)","('FN-822', 3.46)"
FN-1099,"('FN-1358', 2.45)","('FN-112', 2.45)","('FN-824', 2.83)","('FN-898', 2.83)","('FN-1650', 2.83)","('FN-868', 2.83)","('FN-1687', 2.83)","('FN-1215', 2.83)","('FN-399', 3.16)","('FN-434', 3.16)"
FN-1729,"('FN-1264', 2.83)","('FN-1706', 2.83)","('FN-998', 2.83)","('FN-482', 2.83)","('FN-920', 2.83)","('FN-313', 2.83)","('FN-637', 2.83)","('FN-23', 2.83)","('FN-141', 3.16)","('FN-511', 3.16)"
FN-1283,"('FN-1586', 2.45)","('FN-1147', 2.83)","('FN-234', 2.83)","('FN-891', 2.83)","('FN-1684', 2.83)","('FN-1465', 2.83)","('FN-1409', 2.83)","('FN-1233', 2.83)","('FN-1331', 2.83)","('FN-6', 3.16)"
FN-430,"('FN-744', 3.46)","('FN-1037', 3.46)","('FN-660', 3.46)","('FN-1087', 3.46)","('FN-408', 3.46)","('FN-893', 3.46)","('FN-1611', 3.46)","('FN-1479', 3.46)","('FN-365', 3.74)","('FN-290', 3.74)"
FN-1491,"('FN-865', 2.83)","('FN-872', 3.16)","('FN-1384', 3.16)","('FN-871', 3.46)","('FN-1204', 3.46)","('FN-970', 3.46)","('FN-1146', 3.46)","('FN-1014', 3.46)","('FN-451', 3.46)","('FN-1162', 3.46)"
FN-890,"('FN-381', 2.83)","('FN-358', 3.16)","('FN-733', 3.16)","('FN-177', 3.16)","('FN-1333', 3.16)","('FN-575', 3.16)","('FN-1538', 3.16)","('FN-710', 3.16)","('FN-195', 3.16)","('FN-434', 3.46)"
FN-732,"('FN-15', 2.45)","('FN-19', 2.45)","('FN-962', 2.45)","('FN-1356', 2.45)","('FN-33', 2.83)","('FN-1084', 2.83)","('FN-1383', 2.83)","('FN-330', 2.83)","('FN-701', 2.83)","('FN-16', 2.83)"
FN-1075,"('FN-1596', 3.16)","('FN-1628', 3.16)","('FN-1463', 3.16)","('FN-596', 3.16)","('FN-257', 3.46)","('FN-313', 3.46)","('FN-773', 3.46)","('FN-63', 3.46)","('FN-1543', 3.46)","('FN-1098', 3.46)"
FN-857,"('FN-617', 2.83)","('FN-61', 2.83)","('FN-905', 2.83)","('FN-17', 2.83)","('FN-542', 3.16)","('FN-554', 3.16)","('FN-379', 3.16)","('FN-1691', 3.16)","('FN-776', 3.16)","('FN-854', 3.16)"
FN-44,"('FN-765', 3.16)","('FN-278', 3.46)","('FN-548', 3.46)","('FN-925', 3.46)","('FN-1011', 3.74)","('FN-1071', 3.74)","('FN-1136', 3.74)","('FN-891', 3.74)","('FN-763', 3.74)","('FN-759', 3.74)"
FN-1437,"('FN-1122', 2.45)","('FN-293', 2.83)","('FN-355', 2.83)","('FN-747', 3.16)","('FN-700', 3.16)","('FN-1059', 3.16)","('FN-871', 3.16)","('FN-462', 3.16)","('FN-584', 3.16)","('FN-443', 3.16)"
FN-1263,"('FN-1567', 2.83)","('FN-1439', 3.16)","('FN-1262', 3.16)","('FN-506', 3.16)","('FN-1344', 3.46)","('FN-1725', 3.46)","('FN-1321', 3.46)","('FN-265', 3.46)","('FN-840', 3.46)","('FN-1418', 3.46)"
FN-691,"('FN-1231', 4.0)","('FN-273', 4.0)","('FN-326', 4.24)","('FN-1299', 4.24)","('FN-690', 4.24)","('FN-1259', 4.47)","('FN-841', 4.47)","('FN-946', 4.47)","('FN-104', 4.47)","('FN-699', 4.47)"
FN-1342,"('FN-1086', 2.45)","('FN-214', 2.83)","('FN-841', 3.16)","('FN-921', 3.16)","('FN-1303', 3.16)","('FN-516', 3.16)","('FN-1270', 3.16)","('FN-641', 3.16)","('FN-794', 3.46)","('FN-147', 3.46)"
FN-1470,"('FN-802', 3.16)","('FN-193', 3.16)","('FN-1106', 3.74)","('FN-49', 3.74)","('FN-1443', 3.74)","('FN-385', 3.74)","('FN-527', 3.74)","('FN-498', 3.74)","('FN-1510', 3.74)","('FN-789', 3.74)"
FN-511,"('FN-813', 2.0)","('FN-753', 2.45)","('FN-53', 2.45)","('FN-504', 2.45)","('FN-1338', 2.45)","('FN-1112', 2.45)","('FN-438', 2.45)","('FN-1046', 2.45)","('FN-1298', 2.45)","('FN-208', 2.45)"
FN-120,"('FN-1321', 3.16)","('FN-1362', 3.16)","('FN-204', 3.16)","('FN-585', 3.16)","('FN-385', 3.46)","('FN-290', 3.46)","('FN-319', 3.46)","('FN-1322', 3.46)","('FN-1579', 3.46)","('FN-501', 3.46)"
FN-1029,"('FN-1725', 2.0)","('FN-560', 2.45)","('FN-1371', 2.83)","('FN-765', 2.83)","('FN-511', 2.83)","('FN-570', 2.83)","('FN-25', 2.83)","('FN-543', 2.83)","('FN-1531', 2.83)","('FN-670', 3.16)"
FN-822,"('FN-1519', 2.45)","('FN-1079', 2.83)","('FN-1372', 2.83)","('FN-1398', 2.83)","('FN-737', 2.83)","('FN-175', 2.83)","('FN-1520', 2.83)","('FN-1546', 2.83)","('FN-122', 3.16)","('FN-1699', 3.16)"
FN-634,"('FN-1535', 2.83)","('FN-1348', 2.83)","('FN-1563', 2.83)","('FN-1002', 2.83)","('FN-427', 3.16)","('FN-408', 3.16)","('FN-1175', 3.16)","('FN-744', 3.16)","('FN-1136', 3.16)","('FN-1006', 3.16)"
FN-839,"('FN-1245', 1.41)","('FN-1048', 2.0)","('FN-408', 2.45)","('FN-93', 2.83)","('FN-1293', 2.83)","('FN-433', 2.83)","('FN-640', 3.16)","('FN-1037', 3.16)","('FN-343', 3.16)","('FN-369', 3.16)"
FN-190,"('FN-17', 1.41)","('FN-1613', 3.16)","('FN-486', 3.16)","('FN-296', 3.16)","('FN-1537', 3.16)","('FN-929', 3.16)","('FN-644', 3.16)","('FN-16', 3.16)","('FN-315', 3.16)","('FN-1', 3.16)"
FN-127,"('FN-1664', 2.0)","('FN-1255', 2.45)","('FN-330', 2.83)","('FN-988', 2.83)","('FN-727', 2.83)","('FN-177', 2.83)","('FN-1581', 2.83)","('FN-1027', 2.83)","('FN-1375', 2.83)","('FN-1166', 2.83)"
FN-189,"('FN-690', 2.83)","('FN-1519', 2.83)","('FN-1699', 2.83)","('FN-1384', 2.83)","('FN-425', 2.83)","('FN-270', 3.16)","('FN-743', 3.16)","('FN-602', 3.16)","('FN-644', 3.16)","('FN-1084', 3.16)"
FN-1549,"('FN-412', 2.45)","('FN-506', 2.45)","('FN-642', 2.45)","('FN-466', 2.83)","('FN-254', 2.83)","('FN-467', 2.83)","('FN-947', 2.83)","('FN-576', 2.83)","('FN-256', 2.83)","('FN-649', 2.83)"
FN-842,"('FN-1416', 2.0)","('FN-583', 2.45)","('FN-466', 2.83)","('FN-1543', 2.83)","('FN-1006', 2.83)","('FN-613', 2.83)","('FN-1459', 2.83)","('FN-1215', 2.83)","('FN-1111', 2.83)","('FN-1429', 2.83)"
FN-1674,"('FN-985', 2.83)","('FN-765', 2.83)","('FN-1570', 3.16)","('FN-1274', 3.16)","('FN-315', 3.16)","('FN-1385', 3.16)","('FN-1652', 3.16)","('FN-237', 3.16)","('FN-938', 3.16)","('FN-814', 3.16)"
FN-748,"('FN-1443', 2.45)","('FN-780', 2.83)","('FN-797', 2.83)","('FN-891', 2.83)","('FN-439', 2.83)","('FN-765', 3.16)","('FN-1691', 3.16)","('FN-351', 3.16)","('FN-1490', 3.16)","('FN-1222', 3.16)"
FN-1126,"('FN-1682', 3.16)","('FN-821', 3.16)","('FN-149', 3.46)","('FN-142', 3.46)","('FN-318', 3.46)","('FN-1162', 3.46)","('FN-1697', 3.46)","('FN-957', 3.46)","('FN-144', 3.46)","('FN-1189', 3.46)"
FN-573,"('FN-30', 3.16)","('FN-11', 3.16)","('FN-1307', 3.46)","('FN-107', 3.46)","('FN-726', 3.46)","('FN-1201', 3.74)","('FN-512', 3.74)","('FN-1521', 3.74)","('FN-357', 3.74)","('FN-304', 3.74)"
FN-1405,"('FN-1384', 2.83)","('FN-644', 2.83)","('FN-1687', 2.83)","('FN-676', 2.83)","('FN-184', 2.83)","('FN-576', 3.16)","('FN-854', 3.16)","('FN-669', 3.16)","('FN-321', 3.16)","('FN-587', 3.16)"
FN-994,"('FN-134', 2.83)","('FN-23', 2.83)","('FN-365', 2.83)","('FN-256', 2.83)","('FN-1269', 2.83)","('FN-1549', 2.83)","('FN-653', 2.83)","('FN-635', 3.16)","('FN-860', 3.16)","('FN-1638', 3.16)"
FN-727,"('FN-210', 2.0)","('FN-1166', 2.83)","('FN-1197', 2.83)","('FN-177', 2.83)","('FN-127', 2.83)","('FN-600', 2.83)","('FN-330', 2.83)","('FN-1375', 2.83)","('FN-1366', 2.83)","('FN-1664', 2.83)"
FN-554,"('FN-393', 2.45)","('FN-801', 2.45)","('FN-891', 2.45)","('FN-1052', 2.45)","('FN-379', 2.45)","('FN-617', 2.45)","('FN-1691', 2.83)","('FN-566', 2.83)","('FN-757', 2.83)","('FN-1668', 2.83)"
FN-18,"('FN-1082', 2.83)","('FN-1532', 2.83)","('FN-638', 2.83)","('FN-1110', 2.83)","('FN-1032', 3.16)","('FN-1049', 3.16)","('FN-1243', 3.16)","('FN-101', 3.16)","('FN-921', 3.16)","('FN-406', 3.16)"
FN-161,"('FN-379', 2.45)","('FN-903', 2.45)","('FN-961', 2.83)","('FN-1687', 2.83)","('FN-1052', 2.83)","('FN-1646', 2.83)","('FN-1668', 2.83)","('FN-1503', 2.83)","('FN-872', 2.83)","('FN-1351', 2.83)"
FN-1079,"('FN-1520', 1.41)","('FN-1561', 2.45)","('FN-1659', 2.45)","('FN-836', 2.45)","('FN-729', 2.45)","('FN-794', 2.45)","('FN-817', 2.45)","('FN-961', 2.45)","('FN-1607', 2.45)","('FN-175', 2.45)"
