,Neighbor1,Neighbor2,Neighbor3,Neighbor4,Neighbor5,Neighbor6,Neighbor7,Neighbor8,Neighbor9,Neighbor10
LN-1251,"('LN-1556', 3.16)","('LN-1011', 3.16)","('LN-373', 3.16)","('LN-2382', 3.16)","('LN-2585', 3.46)","('LN-920', 3.46)","('LN-3311', 3.46)","('LN-2402', 3.46)","('LN-1254', 3.46)","('LN-1841', 3.46)"
LN-2579,"('LN-1919', 2.83)","('LN-22', 2.83)","('LN-1843', 2.83)","('LN-1662', 2.83)","('LN-1240', 2.83)","('LN-2429', 2.83)","('LN-520', 2.83)","('LN-1546', 3.16)","('LN-1429', 3.16)","('LN-895', 3.16)"
LN-2217,"('LN-1195', 3.74)","('LN-1376', 3.74)","('LN-3393', 3.74)","('LN-2197', 3.74)","('LN-960', 3.74)","('LN-1502', 4.0)","('LN-1970', 4.0)","('LN-515', 4.0)","('LN-1521', 4.0)","('LN-1808', 4.0)"
LN-763,"('LN-1962', 2.83)","('LN-92', 2.83)","('LN-2745', 2.83)","('LN-1203', 3.16)","('LN-2792', 3.16)","('LN-2227', 3.16)","('LN-1339', 3.16)","('LN-330', 3.16)","('LN-1792', 3.16)","('LN-1854', 3.16)"
LN-1233,"('LN-2494', 2.83)","('LN-2368', 3.46)","('LN-3068', 3.46)","('LN-396', 3.46)","('LN-342', 3.46)","('LN-862', 3.46)","('LN-1633', 3.46)","('LN-1342', 3.46)","('LN-1438', 3.46)","('LN-252', 3.46)"
LN-2176,"('LN-2179', 3.16)","('LN-1467', 3.46)","('LN-1340', 3.46)","('LN-28', 3.46)","('LN-144', 3.46)","('LN-1249', 3.46)","('LN-1170', 3.46)","('LN-113', 3.46)","('LN-1471', 3.46)","('LN-2888', 3.46)"
LN-3388,"('LN-2182', 3.46)","('LN-868', 3.46)","('LN-407', 3.46)","('LN-461', 3.74)","('LN-828', 3.74)","('LN-2124', 3.74)","('LN-474', 3.74)","('LN-1758', 3.74)","('LN-678', 3.74)","('LN-2975', 3.74)"
LN-1225,"('LN-2942', 2.0)","('LN-237', 2.83)","('LN-2507', 2.83)","('LN-2638', 3.16)","('LN-2516', 3.16)","('LN-509', 3.16)","('LN-354', 3.16)","('LN-1958', 3.16)","('LN-690', 3.16)","('LN-2532', 3.16)"
LN-1742,"('LN-1135', 2.45)","('LN-1961', 2.45)","('LN-2977', 2.45)","('LN-1634', 2.83)","('LN-211', 2.83)","('LN-1698', 2.83)","('LN-2623', 2.83)","('LN-1314', 2.83)","('LN-1564', 2.83)","('LN-1245', 2.83)"
LN-1902,"('LN-538', 2.83)","('LN-2875', 2.83)","('LN-931', 3.16)","('LN-2440', 3.16)","('LN-349', 3.16)","('LN-275', 3.16)","('LN-1517', 3.16)","('LN-3042', 3.46)","('LN-1573', 3.46)","('LN-3172', 3.46)"
LN-1333,"('LN-660', 3.16)","('LN-3087', 3.46)","('LN-105', 3.46)","('LN-2456', 3.46)","('LN-2987', 3.46)","('LN-2356', 3.46)","('LN-2310', 3.46)","('LN-1344', 3.46)","('LN-497', 3.46)","('LN-2175', 3.74)"
LN-3299,"('LN-1097', 3.16)","('LN-3128', 3.46)","('LN-2209', 3.46)","('LN-848', 3.46)","('LN-2670', 3.46)","('LN-2763', 3.46)","('LN-453', 3.46)","('LN-1208', 3.46)","('LN-240', 3.46)","('LN-1284', 3.46)"
LN-3048,"('LN-333', 2.45)","('LN-2986', 2.83)","('LN-569', 2.83)","('LN-1203', 2.83)","('LN-344', 2.83)","('LN-2658', 2.83)","('LN-580', 2.83)","('LN-2043', 3.16)","('LN-1700', 3.16)","('LN-92', 3.16)"
LN-471,"('LN-3234', 2.83)","('LN-1622', 2.83)","('LN-687', 2.83)","('LN-1183', 3.16)","('LN-2678', 3.16)","('LN-1742', 3.16)","('LN-2613', 3.16)","('LN-888', 3.16)","('LN-3131', 3.16)","('LN-2524', 3.16)"
LN-2522,"('LN-572', 2.83)","('LN-966', 2.83)","('LN-608', 2.83)","('LN-2524', 3.16)","('LN-363', 3.16)","('LN-2517', 3.16)","('LN-2704', 3.16)","('LN-2784', 3.16)","('LN-2525', 3.16)","('LN-1927', 3.16)"
LN-291,"('LN-2163', 2.45)","('LN-734', 3.16)","('LN-5', 3.16)","('LN-2984', 3.16)","('LN-2118', 3.16)","('LN-2876', 3.16)","('LN-1736', 3.46)","('LN-2508', 3.46)","('LN-1546', 3.46)","('LN-752', 3.46)"
LN-2365,"('LN-1465', 3.16)","('LN-539', 3.16)","('LN-3099', 3.46)","('LN-1915', 3.46)","('LN-1495', 3.46)","('LN-2634', 3.46)","('LN-3015', 3.74)","('LN-4', 3.74)","('LN-2906', 3.74)","('LN-2941', 3.74)"
LN-2905,"('LN-1804', 3.16)","('LN-374', 3.16)","('LN-340', 3.46)","('LN-3057', 3.46)","('LN-3358', 3.46)","('LN-661', 3.46)","('LN-1752', 3.46)","('LN-734', 3.46)","('LN-419', 3.46)","('LN-2645', 3.46)"
LN-844,"('LN-114', 2.83)","('LN-400', 3.16)","('LN-3030', 3.16)","('LN-776', 3.16)","('LN-1594', 3.16)","('LN-1704', 3.16)","('LN-278', 3.16)","('LN-1792', 3.16)","('LN-3332', 3.46)","('LN-2880', 3.46)"
LN-2055,"('LN-3319', 2.45)","('LN-1533', 2.83)","('LN-937', 2.83)","('LN-435', 2.83)","('LN-487', 3.16)","('LN-552', 3.16)","('LN-2816', 3.16)","('LN-1842', 3.16)","('LN-2701', 3.16)","('LN-1920', 3.16)"
LN-3262,"('LN-2134', 3.16)","('LN-1742', 3.16)","('LN-1314', 3.46)","('LN-360', 3.46)","('LN-36', 3.46)","('LN-1135', 3.46)","('LN-1564', 3.74)","('LN-2981', 3.74)","('LN-563', 3.74)","('LN-125', 3.74)"
LN-2106,"('LN-220', 2.0)","('LN-247', 2.45)","('LN-3255', 2.45)","('LN-999', 2.83)","('LN-2676', 2.83)","('LN-2611', 2.83)","('LN-780', 2.83)","('LN-1463', 2.83)","('LN-1301', 2.83)","('LN-440', 2.83)"
LN-3010,"('LN-1614', 2.45)","('LN-3109', 2.45)","('LN-2098', 2.83)","('LN-2862', 2.83)","('LN-2449', 2.83)","('LN-1764', 2.83)","('LN-2080', 2.83)","('LN-1633', 2.83)","('LN-2003', 2.83)","('LN-1240', 2.83)"
LN-2916,"('LN-3128', 2.83)","('LN-670', 2.83)","('LN-2457', 3.16)","('LN-2375', 3.16)","('LN-1899', 3.16)","('LN-2021', 3.16)","('LN-2287', 3.46)","('LN-1890', 3.46)","('LN-3343', 3.46)","('LN-2233', 3.46)"
LN-2122,"('LN-145', 2.83)","('LN-400', 3.16)","('LN-3197', 3.16)","('LN-1487', 3.16)","('LN-2541', 3.16)","('LN-666', 3.16)","('LN-1829', 3.46)","('LN-3282', 3.46)","('LN-2015', 3.46)","('LN-1792', 3.46)"
LN-838,"('LN-2848', 2.83)","('LN-1956', 2.83)","('LN-1049', 3.16)","('LN-1648', 3.46)","('LN-1120', 3.46)","('LN-1685', 3.46)","('LN-1679', 3.46)","('LN-2088', 3.46)","('LN-304', 3.74)","('LN-1572', 3.74)"
LN-2075,"('LN-2327', 2.83)","('LN-1646', 2.83)","('LN-3076', 2.83)","('LN-3011', 3.16)","('LN-3402', 3.16)","('LN-1123', 3.16)","('LN-3268', 3.16)","('LN-2994', 3.16)","('LN-310', 3.16)","('LN-1166', 3.16)"
LN-29,"('LN-614', 2.45)","('LN-2815', 2.83)","('LN-2637', 2.83)","('LN-2588', 2.83)","('LN-2875', 2.83)","('LN-2483', 2.83)","('LN-1780', 3.16)","('LN-2823', 3.16)","('LN-1759', 3.16)","('LN-1517', 3.16)"
LN-66,"('LN-1601', 2.45)","('LN-22', 2.83)","('LN-1977', 3.46)","('LN-596', 3.46)","('LN-484', 3.46)","('LN-2690', 3.46)","('LN-1464', 3.46)","('LN-3303', 3.46)","('LN-603', 3.74)","('LN-1672', 3.74)"
LN-1815,"('LN-539', 3.16)","('LN-975', 3.16)","('LN-2541', 3.46)","('LN-1469', 3.46)","('LN-919', 3.74)","('LN-2762', 3.74)","('LN-1683', 3.74)","('LN-1790', 3.74)","('LN-2015', 3.74)","('LN-666', 3.74)"
LN-1817,"('LN-1001', 2.45)","('LN-422', 2.83)","('LN-1094', 2.83)","('LN-1414', 2.83)","('LN-1843', 2.83)","('LN-1231', 3.16)","('LN-1764', 3.16)","('LN-1471', 3.16)","('LN-3222', 3.16)","('LN-613', 3.16)"
LN-3047,"('LN-3210', 2.83)","('LN-221', 2.83)","('LN-571', 2.83)","('LN-1248', 2.83)","('LN-1843', 3.16)","('LN-503', 3.16)","('LN-1829', 3.16)","('LN-1090', 3.16)","('LN-1879', 3.16)","('LN-2941', 3.16)"
LN-2277,"('LN-2462', 2.83)","('LN-567', 2.83)","('LN-2607', 3.16)","('LN-1934', 3.16)","('LN-1004', 3.16)","('LN-776', 3.16)","('LN-492', 3.16)","('LN-2767', 3.16)","('LN-1843', 3.16)","('LN-499', 3.46)"
LN-3380,"('LN-93', 2.83)","('LN-2832', 2.83)","('LN-3337', 2.83)","('LN-2651', 2.83)","('LN-242', 2.83)","('LN-1952', 3.16)","('LN-2141', 3.16)","('LN-1906', 3.16)","('LN-424', 3.16)","('LN-3203', 3.16)"
LN-1450,"('LN-969', 2.45)","('LN-1356', 2.83)","('LN-1881', 2.83)","('LN-3372', 2.83)","('LN-1443', 2.83)","('LN-1823', 3.16)","('LN-1864', 3.16)","('LN-420', 3.16)","('LN-1598', 3.16)","('LN-971', 3.16)"
LN-2355,"('LN-906', 2.83)","('LN-3422', 2.83)","('LN-1906', 3.16)","('LN-1083', 3.16)","('LN-3074', 3.16)","('LN-175', 3.16)","('LN-490', 3.16)","('LN-2357', 3.16)","('LN-1006', 3.16)","('LN-2235', 3.16)"
LN-302,"('LN-1363', 3.16)","('LN-2612', 3.46)","('LN-1955', 3.46)","('LN-3208', 3.74)","('LN-1958', 3.74)","('LN-3311', 3.74)","('LN-39', 3.74)","('LN-724', 3.74)","('LN-1311', 3.74)","('LN-1073', 3.74)"
LN-1397,"('LN-2315', 3.16)","('LN-1520', 3.16)","('LN-854', 3.46)","('LN-2059', 3.46)","('LN-678', 3.46)","('LN-19', 3.46)","('LN-1771', 3.74)","('LN-2663', 3.74)","('LN-1148', 3.74)","('LN-2284', 4.0)"
LN-2045,"('LN-1698', 2.83)","('LN-2615', 2.83)","('LN-3135', 3.16)","('LN-1941', 3.16)","('LN-1490', 3.16)","('LN-1055', 3.16)","('LN-1135', 3.16)","('LN-1742', 3.16)","('LN-58', 3.16)","('LN-576', 3.46)"
LN-2012,"('LN-510', 2.0)","('LN-2357', 2.83)","('LN-1029', 2.83)","('LN-2596', 2.83)","('LN-1522', 3.16)","('LN-2043', 3.16)","('LN-2355', 3.16)","('LN-3132', 3.16)","('LN-1344', 3.16)","('LN-1479', 3.16)"
LN-17,"('LN-888', 3.46)","('LN-3364', 3.46)","('LN-1566', 3.46)","('LN-2372', 3.46)","('LN-2412', 3.74)","('LN-1195', 3.74)","('LN-2025', 3.74)","('LN-947', 3.74)","('LN-1283', 3.74)","('LN-3215', 3.74)"
LN-2954,"('LN-1546', 2.45)","('LN-3361', 2.83)","('LN-3365', 3.16)","('LN-1764', 3.16)","('LN-1780', 3.16)","('LN-2668', 3.16)","('LN-2164', 3.16)","('LN-2269', 3.16)","('LN-1700', 3.16)","('LN-3109', 3.16)"
LN-330,"('LN-1203', 2.83)","('LN-1024', 2.83)","('LN-2643', 2.83)","('LN-1291', 2.83)","('LN-2274', 2.83)","('LN-498', 2.83)","('LN-2457', 2.83)","('LN-1994', 2.83)","('LN-92', 2.83)","('LN-765', 2.83)"
LN-2786,"('LN-1919', 2.83)","('LN-1906', 3.16)","('LN-577', 3.16)","('LN-76', 3.16)","('LN-3182', 3.16)","('LN-1240', 3.16)","('LN-2340', 3.16)","('LN-2517', 3.16)","('LN-905', 3.16)","('LN-2214', 3.46)"
LN-879,"('LN-500', 2.45)","('LN-536', 2.83)","('LN-2303', 2.83)","('LN-1346', 2.83)","('LN-333', 2.83)","('LN-3076', 2.83)","('LN-3053', 2.83)","('LN-2356', 2.83)","('LN-2310', 2.83)","('LN-1591', 2.83)"
LN-2567,"('LN-2795', 2.83)","('LN-659', 2.83)","('LN-2897', 2.83)","('LN-1376', 2.83)","('LN-888', 2.83)","('LN-1634', 2.83)","('LN-61', 2.83)","('LN-463', 2.83)","('LN-609', 2.83)","('LN-1188', 2.83)"
LN-2547,"('LN-64', 3.16)","('LN-3168', 3.46)","('LN-1843', 3.46)","('LN-419', 3.74)","('LN-1382', 3.74)","('LN-1190', 3.74)","('LN-2796', 3.74)","('LN-2645', 3.74)","('LN-1868', 3.74)","('LN-2781', 3.74)"
LN-687,"('LN-3236', 2.45)","('LN-692', 2.45)","('LN-2734', 2.83)","('LN-2501', 2.83)","('LN-1019', 2.83)","('LN-747', 2.83)","('LN-1405', 2.83)","('LN-808', 2.83)","('LN-213', 2.83)","('LN-471', 2.83)"
LN-307,"('LN-534', 2.0)","('LN-93', 2.83)","('LN-30', 2.83)","('LN-2293', 2.83)","('LN-888', 3.16)","('LN-1952', 3.16)","('LN-3114', 3.16)","('LN-804', 3.16)","('LN-1553', 3.16)","('LN-1843', 3.16)"
LN-2334,"('LN-2672', 2.83)","('LN-2440', 3.16)","('LN-561', 3.16)","('LN-1492', 3.46)","('LN-2982', 3.46)","('LN-160', 3.46)","('LN-3296', 3.46)","('LN-275', 3.46)","('LN-2296', 3.46)","('LN-1037', 3.46)"
LN-1184,"('LN-1150', 2.45)","('LN-1841', 3.16)","('LN-2402', 3.16)","('LN-549', 3.16)","('LN-2900', 3.16)","('LN-812', 3.16)","('LN-1467', 3.16)","('LN-3339', 3.16)","('LN-376', 3.16)","('LN-1572', 3.46)"
LN-2263,"('LN-833', 2.83)","('LN-2081', 3.16)","('LN-639', 3.16)","('LN-1742', 3.16)","('LN-1993', 3.16)","('LN-808', 3.16)","('LN-2941', 3.16)","('LN-1622', 3.16)","('LN-2524', 3.16)","('LN-3042', 3.46)"
LN-44,"('LN-255', 2.83)","('LN-1795', 2.83)","('LN-1764', 2.83)","('LN-3185', 2.83)","('LN-2540', 3.16)","('LN-2005', 3.16)","('LN-316', 3.16)","('LN-1906', 3.16)","('LN-3158', 3.16)","('LN-2645', 3.16)"
LN-1350,"('LN-2605', 3.46)","('LN-452', 3.46)","('LN-3175', 3.46)","('LN-3072', 3.46)","('LN-389', 3.46)","('LN-33', 3.46)","('LN-2415', 3.46)","('LN-352', 3.46)","('LN-292', 3.46)","('LN-488', 3.74)"
LN-1506,"('LN-3109', 2.45)","('LN-397', 2.45)","('LN-2291', 2.83)","('LN-841', 2.83)","('LN-2636', 2.83)","('LN-2457', 3.16)","('LN-991', 3.16)","('LN-3160', 3.16)","('LN-1768', 3.16)","('LN-1016', 3.16)"
LN-871,"('LN-1683', 2.83)","('LN-2818', 2.83)","('LN-616', 3.16)","('LN-2573', 3.46)","('LN-509', 3.46)","('LN-3102', 3.46)","('LN-900', 3.46)","('LN-1020', 3.46)","('LN-2516', 3.46)","('LN-238', 3.46)"
LN-109,"('LN-195', 3.16)","('LN-675', 3.16)","('LN-1932', 3.16)","('LN-3118', 3.16)","('LN-1673', 3.46)","('LN-942', 3.46)","('LN-356', 3.46)","('LN-3261', 3.46)","('LN-1379', 3.46)","('LN-1718', 3.46)"
LN-294,"('LN-1710', 3.16)","('LN-2088', 3.46)","('LN-2848', 3.46)","('LN-2505', 3.46)","('LN-1736', 3.74)","('LN-68', 3.74)","('LN-3389', 3.74)","('LN-2700', 3.74)","('LN-2540', 3.74)","('LN-2074', 3.74)"
LN-251,"('LN-117', 3.16)","('LN-519', 3.16)","('LN-2444', 3.16)","('LN-2127', 3.16)","('LN-975', 3.46)","('LN-1673', 3.46)","('LN-1320', 3.46)","('LN-400', 3.46)","('LN-1843', 3.46)","('LN-2957', 3.46)"
LN-276,"('LN-811', 2.83)","('LN-833', 3.16)","('LN-3224', 3.16)","('LN-3255', 3.16)","('LN-2701', 3.16)","('LN-3126', 3.16)","('LN-1750', 3.16)","('LN-3315', 3.16)","('LN-1604', 3.16)","('LN-1981', 3.16)"
LN-1543,"('LN-2375', 2.0)","('LN-216', 2.83)","('LN-2421', 2.83)","('LN-1364', 2.83)","('LN-952', 2.83)","('LN-1274', 2.83)","('LN-1405', 2.83)","('LN-1394', 2.83)","('LN-670', 2.83)","('LN-2168', 2.83)"
LN-3312,"('LN-1926', 3.16)","('LN-2866', 3.46)","('LN-2317', 3.46)","('LN-1440', 3.46)","('LN-947', 3.74)","('LN-2308', 3.74)","('LN-1015', 3.74)","('LN-2650', 3.74)","('LN-909', 3.74)","('LN-2033', 3.74)"
LN-2692,"('LN-1441', 2.45)","('LN-2228', 2.45)","('LN-1894', 2.83)","('LN-2002', 3.16)","('LN-341', 3.16)","('LN-2607', 3.16)","('LN-612', 3.16)","('LN-1959', 3.16)","('LN-2375', 3.16)","('LN-3355', 3.16)"
LN-731,"('LN-3113', 3.16)","('LN-2169', 3.16)","('LN-735', 3.16)","('LN-1933', 3.46)","('LN-1265', 3.46)","('LN-2303', 3.46)","('LN-1468', 3.46)","('LN-1469', 3.46)","('LN-737', 3.46)","('LN-1828', 3.46)"
LN-1308,"('LN-3081', 2.0)","('LN-336', 2.45)","('LN-3333', 2.45)","('LN-503', 2.45)","('LN-755', 2.45)","('LN-447', 2.45)","('LN-808', 2.45)","('LN-1492', 2.45)","('LN-2773', 2.45)","('LN-213', 2.45)"
LN-3297,"('LN-726', 2.83)","('LN-1615', 3.16)","('LN-1809', 3.46)","('LN-1393', 3.46)","('LN-1987', 3.46)","('LN-2803', 3.46)","('LN-2621', 3.46)","('LN-1192', 3.46)","('LN-249', 3.46)","('LN-3175', 3.46)"
LN-3027,"('LN-338', 2.45)","('LN-2068', 2.45)","('LN-76', 2.83)","('LN-2850', 2.83)","('LN-1276', 2.83)","('LN-2257', 2.83)","('LN-996', 2.83)","('LN-3120', 2.83)","('LN-2247', 2.83)","('LN-1795', 2.83)"
LN-1189,"('LN-778', 3.46)","('LN-2587', 3.46)","('LN-581', 3.46)","('LN-2453', 3.46)","('LN-3114', 3.46)","('LN-789', 3.74)","('LN-1292', 3.74)","('LN-1728', 3.74)","('LN-804', 3.74)","('LN-1632', 3.74)"
LN-2552,"('LN-546', 2.0)","('LN-2818', 2.45)","('LN-2897', 2.45)","('LN-240', 2.45)","('LN-2637', 2.45)","('LN-1383', 2.83)","('LN-2928', 2.83)","('LN-771', 2.83)","('LN-2373', 2.83)","('LN-1401', 2.83)"
LN-952,"('LN-2939', 2.0)","('LN-2375', 2.45)","('LN-2628', 2.45)","('LN-1291', 2.45)","('LN-195', 2.83)","('LN-1364', 2.83)","('LN-3039', 2.83)","('LN-2252', 2.83)","('LN-1827', 2.83)","('LN-2662', 2.83)"
LN-1383,"('LN-462', 2.45)","('LN-1142', 2.45)","('LN-1110', 2.83)","('LN-2552', 2.83)","('LN-2637', 2.83)","('LN-2862', 2.83)","('LN-546', 2.83)","('LN-2374', 2.83)","('LN-1712', 2.83)","('LN-486', 2.83)"
LN-31,"('LN-2257', 2.83)","('LN-3222', 2.83)","('LN-1177', 2.83)","('LN-2608', 2.83)","('LN-338', 2.83)","('LN-400', 2.83)","('LN-1009', 2.83)","('LN-2164', 2.83)","('LN-339', 3.16)","('LN-1621', 3.16)"
LN-2208,"('LN-2477', 2.45)","('LN-2767', 2.45)","('LN-2559', 2.45)","('LN-1932', 2.45)","('LN-1843', 2.45)","('LN-2130', 2.45)","('LN-3275', 2.45)","('LN-1090', 2.45)","('LN-1017', 2.83)","('LN-2084', 2.83)"
LN-3173,"('LN-2867', 2.0)","('LN-68', 2.83)","('LN-948', 2.83)","('LN-588', 3.16)","('LN-2991', 3.16)","('LN-1020', 3.16)","('LN-3292', 3.16)","('LN-1673', 3.16)","('LN-616', 3.16)","('LN-1318', 3.16)"
LN-2694,"('LN-378', 2.45)","('LN-2310', 2.83)","('LN-3030', 2.83)","('LN-2351', 2.83)","('LN-2116', 2.83)","('LN-2018', 2.83)","('LN-2880', 2.83)","('LN-137', 2.83)","('LN-1177', 3.16)","('LN-31', 3.16)"
LN-1437,"('LN-2687', 2.45)","('LN-1925', 2.83)","('LN-2734', 3.16)","('LN-2706', 3.16)","('LN-1337', 3.16)","('LN-586', 3.16)","('LN-3379', 3.46)","('LN-3169', 3.46)","('LN-1572', 3.46)","('LN-2719', 3.46)"
LN-1833,"('LN-619', 2.45)","('LN-3042', 2.83)","('LN-531', 2.83)","('LN-577', 2.83)","('LN-1698', 2.83)","('LN-2524', 3.16)","('LN-1093', 3.16)","('LN-58', 3.16)","('LN-2897', 3.16)","('LN-1372', 3.16)"
LN-1428,"('LN-718', 3.16)","('LN-233', 3.16)","('LN-2931', 3.16)","('LN-1470', 3.16)","('LN-2906', 3.46)","('LN-519', 3.46)","('LN-2207', 3.46)","('LN-1862', 3.46)","('LN-987', 3.46)","('LN-336', 3.46)"
LN-1510,"('LN-1218', 3.16)","('LN-2524', 3.46)","('LN-336', 3.46)","('LN-955', 3.46)","('LN-1517', 3.46)","('LN-2440', 3.46)","('LN-1283', 3.46)","('LN-469', 3.46)","('LN-1300', 3.46)","('LN-2308', 3.46)"
LN-2481,"('LN-1632', 2.83)","('LN-333', 2.83)","('LN-161', 2.83)","('LN-3251', 3.16)","('LN-1703', 3.16)","('LN-194', 3.16)","('LN-2117', 3.16)","('LN-879', 3.16)","('LN-3076', 3.16)","('LN-1829', 3.16)"
LN-2352,"('LN-1843', 2.45)","('LN-2641', 2.45)","('LN-338', 2.45)","('LN-3222', 2.45)","('LN-518', 2.83)","('LN-2082', 2.83)","('LN-3168', 2.83)","('LN-76', 3.16)","('LN-2257', 3.16)","('LN-2462', 3.16)"
LN-3221,"('LN-1224', 2.45)","('LN-413', 2.83)","('LN-1345', 2.83)","('LN-801', 2.83)","('LN-1284', 2.83)","('LN-2593', 2.83)","('LN-1764', 2.83)","('LN-1456', 2.83)","('LN-2469', 2.83)","('LN-2669', 2.83)"
LN-1801,"('LN-3273', 2.83)","('LN-2998', 3.16)","('LN-2769', 3.46)","('LN-2053', 3.46)","('LN-3216', 3.46)","('LN-823', 3.46)","('LN-801', 3.46)","('LN-1698', 3.46)","('LN-2275', 3.46)","('LN-2224', 3.46)"
LN-2514,"('LN-201', 3.16)","('LN-47', 3.16)","('LN-2118', 3.46)","('LN-137', 3.74)","('LN-855', 3.74)","('LN-3311', 3.74)","('LN-2291', 3.74)","('LN-3370', 3.74)","('LN-1251', 3.74)","('LN-920', 3.74)"
LN-160,"('LN-1974', 2.45)","('LN-2440', 2.45)","('LN-929', 2.83)","('LN-1497', 2.83)","('LN-275', 2.83)","('LN-2350', 3.16)","('LN-2875', 3.16)","('LN-2672', 3.16)","('LN-2725', 3.16)","('LN-255', 3.16)"
LN-1372,"('LN-2811', 2.45)","('LN-2343', 2.83)","('LN-1995', 2.83)","('LN-211', 2.83)","('LN-3042', 2.83)","('LN-3102', 2.83)","('LN-1677', 2.83)","('LN-1698', 2.83)","('LN-546', 3.16)","('LN-706', 3.16)"
LN-1629,"('LN-2700', 2.83)","('LN-2023', 2.83)","('LN-1650', 3.16)","('LN-2302', 3.16)","('LN-964', 3.46)","('LN-1565', 3.46)","('LN-2', 3.46)","('LN-3171', 3.46)","('LN-1401', 3.46)","('LN-2851', 3.74)"
LN-3259,"('LN-2177', 3.16)","('LN-2644', 3.16)","('LN-1045', 3.16)","('LN-776', 3.16)","('LN-2352', 3.16)","('LN-400', 3.16)","('LN-1258', 3.16)","('LN-1853', 3.16)","('LN-518', 3.16)","('LN-2880', 3.16)"
LN-3325,"('LN-420', 2.45)","('LN-2552', 3.16)","('LN-3043', 3.16)","('LN-463', 3.46)","('LN-2568', 3.46)","('LN-1326', 3.46)","('LN-1488', 3.46)","('LN-188', 3.46)","('LN-3335', 3.46)","('LN-3372', 3.46)"
LN-2172,"('LN-1187', 2.83)","('LN-2603', 2.83)","('LN-3414', 3.16)","('LN-646', 3.16)","('LN-1281', 3.16)","('LN-2483', 3.16)","('LN-1155', 3.16)","('LN-682', 3.16)","('LN-3372', 3.16)","('LN-2510', 3.46)"
LN-1359,"('LN-106', 3.46)","('LN-1865', 3.46)","('LN-3303', 3.46)","('LN-571', 3.46)","('LN-221', 3.46)","('LN-188', 3.74)","('LN-3047', 3.74)","('LN-1843', 3.74)","('LN-2623', 3.74)","('LN-3168', 3.74)"
LN-989,"('LN-2775', 2.0)","('LN-2898', 2.45)","('LN-3063', 2.45)","('LN-333', 2.83)","('LN-706', 2.83)","('LN-1429', 2.83)","('LN-2616', 2.83)","('LN-2553', 2.83)","('LN-1169', 2.83)","('LN-1381', 2.83)"
LN-3195,"('LN-1653', 2.83)","('LN-2755', 2.83)","('LN-2887', 3.16)","('LN-2372', 3.16)","('LN-2193', 3.16)","('LN-608', 3.16)","('LN-3237', 3.16)","('LN-419', 3.16)","('LN-1445', 3.46)","('LN-2358', 3.46)"
LN-1408,"('LN-3011', 3.16)","('LN-2800', 3.16)","('LN-242', 3.46)","('LN-1409', 3.46)","('LN-878', 3.46)","('LN-2379', 3.46)","('LN-500', 3.46)","('LN-2159', 3.46)","('LN-789', 3.46)","('LN-1306', 3.46)"
LN-2858,"('LN-955', 3.46)","('LN-3220', 3.46)","('LN-3290', 3.46)","('LN-2313', 3.74)","('LN-1281', 3.74)","('LN-2634', 3.74)","('LN-2301', 3.74)","('LN-943', 3.74)","('LN-86', 3.74)","('LN-2910', 3.74)"
LN-447,"('LN-503', 2.0)","('LN-2647', 2.45)","('LN-1308', 2.45)","('LN-3001', 2.45)","('LN-2124', 2.45)","('LN-3081', 2.45)","('LN-1217', 2.45)","('LN-3333', 2.45)","('LN-1492', 2.83)","('LN-755', 2.83)"
LN-2627,"('LN-1993', 3.46)","('LN-3101', 3.46)","('LN-2603', 3.46)","('LN-3086', 3.74)","('LN-2259', 3.74)","('LN-2903', 3.74)","('LN-315', 3.74)","('LN-1742', 3.74)","('LN-22', 3.74)","('LN-348', 3.74)"
LN-3188,"('LN-2240', 2.45)","('LN-1344', 2.83)","('LN-1960', 3.16)","('LN-1166', 3.16)","('LN-3402', 3.16)","('LN-2075', 3.16)","('LN-934', 3.16)","('LN-3011', 3.16)","('LN-3076', 3.16)","('LN-1646', 3.16)"
LN-2544,"('LN-3072', 2.83)","('LN-1587', 3.16)","('LN-408', 3.16)","('LN-3293', 3.16)","('LN-488', 3.16)","('LN-874', 3.16)","('LN-1741', 3.16)","('LN-907', 3.16)","('LN-1036', 3.16)","('LN-45', 3.16)"
LN-3419,"('LN-58', 3.16)","('LN-2811', 3.46)","('LN-2524', 3.74)","('LN-1723', 3.74)","('LN-563', 3.74)","('LN-3101', 3.74)","('LN-2903', 3.74)","('LN-2615', 3.74)","('LN-348', 3.74)","('LN-1993', 3.74)"
LN-2682,"('LN-2988', 2.0)","('LN-1937', 2.0)","('LN-542', 2.83)","('LN-1587', 2.83)","('LN-978', 2.83)","('LN-2727', 2.83)","('LN-2201', 2.83)","('LN-372', 2.83)","('LN-1380', 2.83)","('LN-1109', 3.16)"
LN-813,"('LN-969', 3.16)","('LN-1300', 3.16)","('LN-63', 3.16)","('LN-1431', 3.16)","('LN-2461', 3.16)","('LN-233', 3.16)","('LN-2828', 3.46)","('LN-2313', 3.46)","('LN-1488', 3.46)","('LN-2300', 3.46)"
LN-1110,"('LN-486', 2.45)","('LN-1383', 2.83)","('LN-2009', 2.83)","('LN-309', 2.83)","('LN-1198', 2.83)","('LN-888', 3.16)","('LN-2897', 3.16)","('LN-1142', 3.16)","('LN-284', 3.16)","('LN-2567', 3.16)"
